x,y
7.290000000000000000e+02,7.970000000000000000e+02
7.300000000000000000e+02,7.900000000000000000e+02
7.310000000000000000e+02,7.840000000000000000e+02
7.320000000000000000e+02,7.790000000000000000e+02
7.330000000000000000e+02,7.710000000000000000e+02
7.340000000000000000e+02,7.650000000000000000e+02
7.350000000000000000e+02,7.580000000000000000e+02
7.360000000000000000e+02,7.470000000000000000e+02
7.370000000000000000e+02,7.390000000000000000e+02
7.380000000000000000e+02,7.280000000000000000e+02
7.390000000000000000e+02,7.160000000000000000e+02
7.400000000000000000e+02,6.810000000000000000e+02
