x,y
7.610000000000000000e+02,4.680000000000000000e+02
7.620000000000000000e+02,4.710000000000000000e+02
7.630000000000000000e+02,4.780000000000000000e+02
7.640000000000000000e+02,4.800000000000000000e+02
7.650000000000000000e+02,4.860000000000000000e+02
7.660000000000000000e+02,4.910000000000000000e+02
7.670000000000000000e+02,4.960000000000000000e+02
7.680000000000000000e+02,5.000000000000000000e+02
7.690000000000000000e+02,5.060000000000000000e+02
7.700000000000000000e+02,5.150000000000000000e+02
7.710000000000000000e+02,5.210000000000000000e+02
7.720000000000000000e+02,5.260000000000000000e+02
7.730000000000000000e+02,5.360000000000000000e+02
7.740000000000000000e+02,5.430000000000000000e+02
7.750000000000000000e+02,5.520000000000000000e+02
7.760000000000000000e+02,5.560000000000000000e+02
7.770000000000000000e+02,5.660000000000000000e+02
7.780000000000000000e+02,5.700000000000000000e+02
7.790000000000000000e+02,5.780000000000000000e+02
7.800000000000000000e+02,5.850000000000000000e+02
7.810000000000000000e+02,5.880000000000000000e+02
