x_left,x_right,a,b,c,d
8.310000000000000000e+02,8.320000000000000000e+02,5.960000000000000000e+02,-8.252332866319490590e-01,0.000000000000000000e+00,-1.747667133680509688e-01
8.320000000000000000e+02,8.330000000000000000e+02,5.950000000000000000e+02,-1.349533426736101882e+00,-5.243001401041529341e-01,8.738335668402549272e-01
8.330000000000000000e+02,8.340000000000000000e+02,5.940000000000000000e+02,2.233669935763570036e-01,2.097200560416611737e+00,-2.320567553992968879e+00
8.340000000000000000e+02,8.350000000000000000e+02,5.940000000000000000e+02,-2.543934547569324245e+00,-4.864502101562294456e+00,-5.915633508683809660e-01
8.350000000000000000e+02,8.360000000000000000e+02,5.860000000000000000e+02,-1.404762880329905705e+01,-6.639192154167437465e+00,2.686820957466494075e+00
8.360000000000000000e+02,8.370000000000000000e+02,5.680000000000000000e+02,-1.926555023923445020e+01,1.421270718232044317e+00,-1.557204789975945303e-01
8.370000000000000000e+02,8.380000000000000000e+02,5.500000000000000000e+02,-1.689017023976314391e+01,9.541092812392607536e-01,-1.063939041476116065e+00
8.380000000000000000e+02,8.390000000000000000e+02,5.330000000000000000e+02,-1.817376880171297060e+01,-2.237707843189087775e+00,3.411476644902059263e+00
8.390000000000000000e+02,8.400000000000000000e+02,5.160000000000000000e+02,-1.241475455338497014e+01,7.996722091517090902e+00,-2.581967538132121209e+00
8.400000000000000000e+02,8.410000000000000000e+02,5.090000000000000000e+02,-4.167212984747151516e+00,2.508194771207275520e-01,-8.360649237357585528e-02
