x_left,x_right,a,b,c,d
6.910000000000000000e+02,6.920000000000000000e+02,1.100000000000000000e+03,-9.035990906447434190e-01,0.000000000000000000e+00,-9.640090935525656712e-02
6.920000000000000000e+02,6.930000000000000000e+02,1.099000000000000000e+03,-1.192801818710513162e+00,-2.892027280657696875e-01,4.820045467762827940e-01
6.930000000000000000e+02,6.940000000000000000e+02,1.098000000000000000e+03,-3.251936345132042661e-01,1.156810912263078750e+00,-8.316172777498745949e-01
6.940000000000000000e+02,6.950000000000000000e+02,1.098000000000000000e+03,-5.064236432366702179e-01,-1.338040920986544702e+00,8.444645642232148086e-01
6.950000000000000000e+02,6.960000000000000000e+02,1.097000000000000000e+03,-6.491117925401145294e-01,1.195352771683100057e+00,-5.462409791429854167e-01
6.960000000000000000e+02,6.970000000000000000e+02,1.097000000000000000e+03,1.028708133971291822e-01,-4.433701657458563039e-01,3.404993523487271356e-01
6.970000000000000000e+02,6.980000000000000000e+02,1.097000000000000000e+03,2.376285389515980506e-01,5.781278913003250475e-01,-8.157564302519230148e-01
6.980000000000000000e+02,6.990000000000000000e+02,1.097000000000000000e+03,-1.053384969203521093e+00,-1.869141399455444219e+00,1.922526368658965312e+00
6.990000000000000000e+02,7.000000000000000000e+02,1.096000000000000000e+03,9.759113378624864055e-01,3.898437706521451496e+00,-5.874349044383937901e+00
7.000000000000000000e+02,7.010000000000000000e+02,1.095000000000000000e+03,-8.850260382246425195e+00,-1.372460942663036221e+01,4.574869808876787403e+00
