x_left,x_right,a,b,c,d
6.230000000000000000e+02,6.240000000000000000e+02,1.076000000000000000e+03,-4.415451042912183155e+00,0.000000000000000000e+00,4.154510429121827664e-01
6.240000000000000000e+02,6.250000000000000000e+02,1.072000000000000000e+03,-3.169097914175634578e+00,1.246353128736548355e+00,-7.725521456091399841e-02
6.250000000000000000e+02,6.260000000000000000e+02,1.070000000000000000e+03,-9.081573003852797532e-01,1.014587485053806359e+00,-1.106430184668526495e+00
6.260000000000000000e+02,6.270000000000000000e+02,1.069000000000000000e+03,-2.198272884283246853e+00,-2.304703068951773570e+00,1.502975953235020645e+00
6.270000000000000000e+02,6.280000000000000000e+02,1.066000000000000000e+03,-2.298751162481732280e+00,2.204224790753288143e+00,-9.054736282715557527e-01
6.280000000000000000e+02,6.290000000000000000e+02,1.065000000000000000e+03,-6.067224657898233620e-01,-5.121960940613791147e-01,1.189185598512023656e-01
6.290000000000000000e+02,6.300000000000000000e+02,1.064000000000000000e+03,-1.274358974358974272e+00,-1.554404145077719901e-01,4.297993888667463458e-01
6.300000000000000000e+02,6.310000000000000000e+02,1.063000000000000000e+03,-2.958416367742792707e-01,1.133957752092467075e+00,-8.381161153181878598e-01
6.310000000000000000e+02,6.320000000000000000e+02,1.063000000000000000e+03,-5.422744785439086446e-01,-1.380390593862096393e+00,9.226650724060050379e-01
6.320000000000000000e+02,6.330000000000000000e+02,1.062000000000000000e+03,-5.350604490500862065e-01,1.387604623355918498e+00,-8.525441743058322919e-01
6.330000000000000000e+02,6.340000000000000000e+02,1.062000000000000000e+03,-3.174837252557459744e-01,-1.170027899561578266e+00,4.875116248173242961e-01
6.340000000000000000e+02,6.350000000000000000e+02,1.061000000000000000e+03,-1.195004649926929563e+00,2.925069748903945110e-01,-9.750232496346483702e-02
