x_left,x_right,a,b,c,d
6.830000000000000000e+02,6.840000000000000000e+02,2.230000000000000000e+02,-9.929604001140018843e-01,0.000000000000000000e+00,-7.039599885998078406e-03
6.840000000000000000e+02,6.850000000000000000e+02,2.220000000000000000e+02,-1.014079199771996231e+00,-2.111879965799423609e-02,3.519799942999039116e-02
6.850000000000000000e+02,6.860000000000000000e+02,2.210000000000000000e+02,-9.507228007980134121e-01,8.447519863197694434e-02,-1.337523978339635045e-01
6.860000000000000000e+02,6.870000000000000000e+02,2.200000000000000000e+02,-1.183029597035950120e+00,-3.167819948699135413e-01,4.998115919058636059e-01
6.870000000000000000e+02,6.880000000000000000e+02,2.190000000000000000e+02,-3.171588110581862185e-01,1.182652780847677221e+00,-8.654939697894908912e-01
6.880000000000000000e+02,6.890000000000000000e+02,2.190000000000000000e+02,-5.483351587313047837e-01,-1.413829128520795786e+00,9.621642872521006806e-01
6.890000000000000000e+02,6.900000000000000000e+02,2.180000000000000000e+02,-4.895005540165943692e-01,1.472663733235506145e+00,-9.831631792189118313e-01
6.900000000000000000e+02,6.910000000000000000e+02,2.180000000000000000e+02,-4.936626252023170736e-01,-1.476825804421229238e+00,9.704884296235464225e-01
6.910000000000000000e+02,6.920000000000000000e+02,2.170000000000000000e+02,-5.358489451741365039e-01,1.434639484449409697e+00,-8.987905392752733036e-01
6.920000000000000000e+02,6.930000000000000000e+02,2.170000000000000000e+02,-3.629415941011364666e-01,-1.261732133376409992e+00,6.246737274775464588e-01
6.930000000000000000e+02,6.940000000000000000e+02,2.160000000000000000e+02,-1.012384678421317075e+00,6.122890490562293841e-01,-5.999043706349124205e-01
6.940000000000000000e+02,6.950000000000000000e+02,2.150000000000000000e+02,-1.587519692213595457e+00,-1.187424062848507766e+00,7.749437550621033344e-01
6.950000000000000000e+02,6.960000000000000000e+02,2.130000000000000000e+02,-1.637536552724301320e+00,1.137407202337802126e+00,-4.998706496135009725e-01
6.960000000000000000e+02,6.970000000000000000e+02,2.120000000000000000e+02,-8.623340968891999303e-01,-3.622047465027008473e-01,2.245388433919007498e-01
6.970000000000000000e+02,6.980000000000000000e+02,2.110000000000000000e+02,-9.131270597188994032e-01,3.114117836730013189e-01,-3.982847239541018602e-01
6.980000000000000000e+02,6.990000000000000000e+02,2.100000000000000000e+02,-1.485157664235202457e+00,-8.834423881893043173e-01,3.686000524245066079e-01
6.990000000000000000e+02,7.000000000000000000e+02,2.080000000000000000e+02,-2.146242283340291213e+00,2.223577690842154786e-01,-7.611548574392439093e-02
7.000000000000000000e+02,7.010000000000000000e+02,2.060000000000000000e+02,-1.929873202403633359e+00,-5.988688147557708064e-03,-6.413810944880897480e-02
7.010000000000000000e+02,7.020000000000000000e+02,2.040000000000000000e+02,-2.134264907045175796e+00,-1.984030164939846186e-01,3.326679235391602485e-01
7.020000000000000000e+02,7.030000000000000000e+02,2.020000000000000000e+02,-1.533067169415664122e+00,7.996007541234961824e-01,-2.665335847078320608e-01
