x,y
3.590000000000000000e+02,5.940000000000000000e+02
3.590327774583093969e+02,5.936639144544606097e+02
3.590655549166187370e+02,5.933278825404233885e+02
3.590983323749281340e+02,5.929919578893892549e+02
3.591311098332374740e+02,5.926561941328607190e+02
3.591638872915468710e+02,5.923206449023386995e+02
3.591966647498562111e+02,5.919853638293259337e+02
3.592294422081656080e+02,5.916504045453228855e+02
3.592622196664750049e+02,5.913158206818320650e+02
3.592949971247843450e+02,5.909816658703556413e+02
3.593277745830937420e+02,5.906479937423943056e+02
3.593605520414030821e+02,5.903148579294509091e+02
3.593933294997124790e+02,5.899823120630260291e+02
3.594261069580218759e+02,5.896504097746220623e+02
3.594588844163312160e+02,5.893192046957410639e+02
3.594916618746406130e+02,5.889887504578839525e+02
3.595244393329499530e+02,5.886591006925534657e+02
3.595572167912593500e+02,5.883303090312501809e+02
3.595899942495686901e+02,5.880024291054768355e+02
3.596227717078780870e+02,5.876755145467342345e+02
3.596555491661874839e+02,5.873496189865245469e+02
3.596883266244968240e+02,5.870247960563502829e+02
3.597211040828062210e+02,5.867010993877119063e+02
3.597538815411155610e+02,5.863785826121121545e+02
3.597866589994249580e+02,5.860572993610518324e+02
3.598194364577343549e+02,5.857373032660332228e+02
3.598522139160436950e+02,5.854186479585584948e+02
3.598849913743530919e+02,5.851013870701283395e+02
3.599177688326624320e+02,5.847855742322456081e+02
3.599505462909718290e+02,5.844712630764109917e+02
3.599833237492811691e+02,5.841585072341272280e+02
3.600161012075905660e+02,5.838473623280824540e+02
3.600488786658999629e+02,5.835379317212989463e+02
3.600816561242093030e+02,5.832303676222087461e+02
3.601144335825187000e+02,5.829248244514806174e+02
3.601472110408280400e+02,5.826214566297858255e+02
3.601799884991374370e+02,5.823204185777932480e+02
3.602127659574468339e+02,5.820218647161736953e+02
3.602455434157561740e+02,5.817259494655976368e+02
3.602783208740655709e+02,5.814328272467341776e+02
3.603110983323749110e+02,5.811426524802545828e+02
3.603438757906843080e+02,5.808555795868276164e+02
3.603766532489936480e+02,5.805717629871246572e+02
3.604094307073030450e+02,5.802913571018146968e+02
3.604422081656124419e+02,5.800145163515683180e+02
3.604749856239217820e+02,5.797413951570561039e+02
3.605077630822311789e+02,5.794721479389471597e+02
3.605405405405405190e+02,5.792069291179125230e+02
3.605733179988499160e+02,5.789458931146214127e+02
3.606060954571593129e+02,5.786891943497444117e+02
3.606388729154686530e+02,5.784369872439519895e+02
3.606716503737780499e+02,5.781894262179132511e+02
3.607044278320873900e+02,5.779466656922993479e+02
3.607372052903967869e+02,5.777088600877793851e+02
3.607699827487061270e+02,5.774761638250244005e+02
3.608027602070155240e+02,5.772487313247036127e+02
3.608355376653249209e+02,5.770267170074876049e+02
3.608683151236342610e+02,5.768102752940466189e+02
3.609010925819436579e+02,5.765995606050502147e+02
3.609338700402529980e+02,5.763947273611690889e+02
3.609666474985623950e+02,5.761959299830728014e+02
3.609994249568717919e+02,5.760033228914315941e+02
3.610322024151811320e+02,5.758169633951578135e+02
3.610649798734905289e+02,5.756364993601132483e+02
3.610977573317998690e+02,5.754614707617593012e+02
3.611305347901092659e+02,5.752914175750022423e+02
3.611633122484186060e+02,5.751258797747500466e+02
3.611960897067280030e+02,5.749643973359095526e+02
3.612288671650373999e+02,5.748065102333880532e+02
3.612616446233467400e+02,5.746517584420934099e+02
3.612944220816561369e+02,5.744996819369321202e+02
3.613271995399654770e+02,5.743498206928120453e+02
3.613599769982748739e+02,5.742017146846401374e+02
3.613927544565842709e+02,5.740549038873236896e+02
3.614255319148936110e+02,5.739089282757704495e+02
3.614583093732030079e+02,5.737633278248870283e+02
3.614910868315123480e+02,5.736176425095812874e+02
3.615238642898217449e+02,5.734714123047599514e+02
3.615566417481310850e+02,5.733241771853307682e+02
3.615894192064404820e+02,5.731754771262006898e+02
3.616221966647498789e+02,5.730248521022770092e+02
3.616549741230592190e+02,5.728718420884674742e+02
3.616877515813686159e+02,5.727159870596788096e+02
