x,y
3.000000000000000000e+02,7.950000000000000000e+02
3.000322580645161565e+02,7.949679675976124145e+02
3.000645161290322562e+02,7.949359337848366067e+02
3.000967741935484128e+02,7.949038971512842409e+02
3.001290322580645125e+02,7.948718562865668673e+02
3.001612903225806690e+02,7.948398097802963775e+02
3.001935483870967687e+02,7.948077562220842083e+02
3.002258064516129252e+02,7.947756942015423647e+02
3.002580645161290249e+02,7.947436223082822835e+02
3.002903225806451815e+02,7.947115391319157425e+02
3.003225806451612812e+02,7.946794432620545194e+02
3.003548387096774377e+02,7.946473332883103922e+02
3.003870967741935374e+02,7.946152078002949111e+02
3.004193548387096939e+02,7.945830653876196266e+02
3.004516129032257936e+02,7.945509046398965438e+02
3.004838709677419502e+02,7.945187241467369859e+02
3.005161290322580498e+02,7.944865224977530715e+02
3.005483870967742064e+02,7.944542982825562376e+02
3.005806451612903061e+02,7.944220500907582618e+02
3.006129032258064626e+02,7.943897765119706946e+02
3.006451612903225623e+02,7.943574761358056548e+02
3.006774193548387188e+02,7.943251475518742382e+02
3.007096774193548185e+02,7.942927893497885634e+02
3.007419354838709751e+02,7.942604001191601810e+02
3.007741935483870748e+02,7.942279784496007551e+02
3.008064516129032313e+02,7.941955229307220634e+02
3.008387096774193310e+02,7.941630321521358837e+02
3.008709677419354875e+02,7.941305047034536528e+02
3.009032258064515872e+02,7.940979391742873759e+02
3.009354838709677438e+02,7.940653341542484895e+02
3.009677419354838435e+02,7.940326882329488853e+02
3.010000000000000000e+02,7.940000000000000000e+02
3.010322580645161565e+02,7.939672694554021746e+02
3.010645161290322562e+02,7.939345022407082979e+02
3.010967741935484128e+02,7.939017054078601632e+02
3.011290322580645125e+02,7.938688860087991088e+02
3.011612903225806690e+02,7.938360510954667006e+02
3.011935483870967687e+02,7.938032077198045044e+02
3.012258064516129252e+02,7.937703629337539724e+02
3.012580645161290249e+02,7.937375237892567839e+02
3.012903225806451815e+02,7.937046973382541637e+02
3.013225806451612812e+02,7.936718906326880187e+02
3.013548387096774377e+02,7.936391107244993464e+02
3.013870967741935374e+02,7.936063646656301671e+02
3.014193548387096939e+02,7.935736595080217057e+02
3.014516129032257936e+02,7.935410023036156417e+02
3.014838709677419502e+02,7.935084001043533135e+02
3.015161290322580498e+02,7.934758599621764006e+02
3.015483870967742064e+02,7.934433889290264688e+02
3.015806451612903061e+02,7.934109940568448565e+02
3.016129032258064626e+02,7.933786823975731295e+02
3.016451612903225623e+02,7.933464610031529674e+02
3.016774193548387188e+02,7.933143369255257085e+02
3.017096774193548185e+02,7.932823172166329186e+02
3.017419354838709751e+02,7.932504089284161637e+02
3.017741935483870748e+02,7.932186191128167820e+02
3.018064516129032313e+02,7.931869548217765669e+02
3.018387096774193310e+02,7.931554231072368566e+02
3.018709677419354875e+02,7.931240310211393307e+02
3.019032258064515872e+02,7.930927856154253277e+02
3.019354838709677438e+02,7.930616939420364133e+02
3.019677419354838435e+02,7.930307630529141534e+02
3.020000000000000000e+02,7.930000000000000000e+02
3.020322580645161565e+02,7.929694061936822891e+02
3.020645161290322562e+02,7.929389604781365506e+02
3.020967741935484128e+02,7.929086360559849709e+02
3.021290322580645125e+02,7.928784061298497363e+02
3.021612903225806690e+02,7.928482439023528059e+02
3.021935483870967687e+02,7.928181225761170481e+02
3.022258064516129252e+02,7.927880153537641945e+02
3.022580645161290249e+02,7.927578954379166589e+02
3.022903225806451815e+02,7.927277360311965140e+02
3.023225806451612812e+02,7.926975103362261734e+02
3.023548387096774377e+02,7.926671915556278236e+02
3.023870967741935374e+02,7.926367528920235372e+02
3.024193548387096939e+02,7.926061675480356143e+02
3.024516129032257936e+02,7.925754087262864687e+02
3.024838709677419502e+02,7.925444496293980592e+02
3.025161290322580498e+02,7.925132634599929133e+02
3.025483870967742064e+02,7.924818234206929901e+02
3.025806451612903061e+02,7.924501027141204759e+02
3.026129032258064626e+02,7.924180745428978980e+02
3.026451612903225623e+02,7.923857121096473293e+02
3.026774193548387188e+02,7.923529886169909560e+02
3.027096774193548185e+02,7.923198772675510781e+02
3.027419354838709751e+02,7.922863512639497685e+02
3.027741935483870748e+02,7.922523838088095545e+02
3.028064516129032313e+02,7.922179481047523950e+02
3.028387096774193310e+02,7.921830173544004765e+02
3.028709677419354875e+02,7.921475647603762127e+02
3.029032258064515872e+02,7.921115635253019036e+02
3.029354838709677438e+02,7.920749868517995083e+02
3.029677419354838435e+02,7.920378079424915541e+02
3.030000000000000000e+02,7.920000000000000000e+02
3.030322580645161565e+02,7.919615573827716162e+02
3.030645161290322562e+02,7.919225590725518487e+02
3.030967741935484128e+02,7.918831052069097041e+02
3.031290322580645125e+02,7.918432959234150985e+02
3.031612903225806690e+02,7.918032313596374934e+02
3.031935483870967687e+02,7.917630116531465774e+02
3.032258064516129252e+02,7.917227369415118119e+02
3.032580645161290249e+02,7.916825073623026583e+02
3.032903225806451815e+02,7.916424230530886916e+02
3.033225806451612812e+02,7.916025841514397143e+02
3.033548387096774377e+02,7.915630907949251878e+02
3.033870967741935374e+02,7.915240431211145733e+02
3.034193548387096939e+02,7.914855412675775597e+02
3.034516129032257936e+02,7.914476853718838356e+02
3.034838709677419502e+02,7.914105755716026351e+02
3.035161290322580498e+02,7.913743120043037607e+02
3.035483870967742064e+02,7.913389948075566735e+02
