x,y
3.450000000000000000e+02,6.510000000000000000e+02
3.460000000000000000e+02,6.480000000000000000e+02
3.470000000000000000e+02,6.450000000000000000e+02
3.480000000000000000e+02,6.420000000000000000e+02
3.490000000000000000e+02,6.390000000000000000e+02
3.500000000000000000e+02,6.360000000000000000e+02
3.510000000000000000e+02,6.340000000000000000e+02
3.520000000000000000e+02,6.320000000000000000e+02
3.530000000000000000e+02,6.280000000000000000e+02
3.540000000000000000e+02,6.260000000000000000e+02
3.550000000000000000e+02,6.230000000000000000e+02
3.560000000000000000e+02,6.200000000000000000e+02
3.570000000000000000e+02,6.160000000000000000e+02
3.580000000000000000e+02,6.150000000000000000e+02
3.590000000000000000e+02,6.110000000000000000e+02
3.600000000000000000e+02,6.080000000000000000e+02
3.610000000000000000e+02,6.040000000000000000e+02
