x_left,x_right,a,b,c,d
4.840000000000000000e+02,4.850000000000000000e+02,8.370000000000000000e+02,1.026243093922651894e+00,0.000000000000000000e+00,-2.624309392265193608e-02
4.850000000000000000e+02,4.860000000000000000e+02,8.380000000000000000e+02,9.475138121546961001e-01,-7.872928176795580824e-02,1.312154696132596665e-01
4.860000000000000000e+02,4.870000000000000000e+02,8.390000000000000000e+02,1.183701657458563483e+00,3.149171270718232329e-01,-4.986187845303867161e-01
4.870000000000000000e+02,4.880000000000000000e+02,8.400000000000000000e+02,3.176795580110496897e-01,-1.180939226519337026e+00,8.632596685082872812e-01
4.880000000000000000e+02,4.890000000000000000e+02,8.400000000000000000e+02,5.455801104972375359e-01,1.408839779005524928e+00,-9.544198895027623530e-01
4.890000000000000000e+02,4.900000000000000000e+02,8.410000000000000000e+02,5.000000000000001110e-01,-1.454419889502762464e+00,9.544198895027623530e-01
4.900000000000000000e+02,4.910000000000000000e+02,8.410000000000000000e+02,4.544198895027624641e-01,1.408839779005524706e+00,-8.632596685082871701e-01
4.910000000000000000e+02,4.920000000000000000e+02,8.420000000000000000e+02,6.823204419889501438e-01,-1.180939226519336804e+00,4.986187845303866051e-01
4.920000000000000000e+02,4.930000000000000000e+02,8.420000000000000000e+02,-1.837016574585634832e-01,3.149171270718230109e-01,8.687845303867404168e-01
4.930000000000000000e+02,4.940000000000000000e+02,8.430000000000000000e+02,3.052486187845303789e+00,2.921270718232044317e+00,-9.737569060773481056e-01
