x,y
5.170000000000000000e+02,1.990000000000000000e+02
5.170317195325542343e+02,1.991339104477488036e+02
5.170634390651084686e+02,1.992677784002409851e+02
5.170951585976628166e+02,1.994015613622204910e+02
5.171268781302170510e+02,1.995352168384296760e+02
5.171585976627712853e+02,1.996687023336125435e+02
5.171903171953255196e+02,1.998019753525124145e+02
5.172220367278797539e+02,1.999349933998727238e+02
5.172537562604341019e+02,2.000677139804373041e+02
5.172854757929883363e+02,2.002000945989486809e+02
5.173171953255425706e+02,2.003320927601506583e+02
5.173489148580968049e+02,2.004636659687867279e+02
5.173806343906510392e+02,2.005947717296002395e+02
5.174123539232053872e+02,2.007253675473350540e+02
5.174440734557596215e+02,2.008554109267336969e+02
5.174757929883138559e+02,2.009848593725399724e+02
5.175075125208680902e+02,2.011136703894973436e+02
5.175392320534223245e+02,2.012418014823492172e+02
5.175709515859766725e+02,2.013692101558393688e+02
5.176026711185309068e+02,2.014958539147103806e+02
5.176343906510851411e+02,2.016216902637060855e+02
5.176661101836393755e+02,2.017466767075698613e+02
5.176978297161936098e+02,2.018707707510451428e+02
5.177295492487479578e+02,2.019939298988758196e+02
5.177612687813021921e+02,2.021161116558043034e+02
5.177929883138564264e+02,2.022372735265745405e+02
5.178247078464106607e+02,2.023573730159298805e+02
5.178564273789648951e+02,2.024763676286137297e+02
5.178881469115192431e+02,2.025942148693699494e+02
5.179198664440734774e+02,2.027108722429410363e+02
5.179515859766277117e+02,2.028262972540709086e+02
5.179833055091819460e+02,2.029404474075029441e+02
5.180150250417361804e+02,2.030532813326028077e+02
5.180467445742905284e+02,2.031647870254179225e+02
5.180784641068447627e+02,2.032749839359376551e+02
5.181101836393989970e+02,2.033838930568444425e+02
5.181419031719532313e+02,2.034915353808202099e+02
5.181736227045074656e+02,2.035979319005470813e+02
5.182053422370618136e+02,2.037031036087073801e+02
5.182370617696160480e+02,2.038070714979822924e+02
5.182687813021702823e+02,2.039098565610542551e+02
5.183005008347245166e+02,2.040114797906053639e+02
5.183322203672787509e+02,2.041119621793174588e+02
5.183639398998330989e+02,2.042113247198730051e+02
5.183956594323873333e+02,2.043095884049532458e+02
5.184273789649415676e+02,2.044067742272405894e+02
