x_left,x_right,a,b,c,d
3.590000000000000000e+02,3.600000000000000000e+02,5.940000000000000000e+02,-1.025382996297519789e+01,0.000000000000000000e+00,2.538299629751982756e-01
3.600000000000000000e+02,3.610000000000000000e+02,5.840000000000000000e+02,-9.492340074049604226e+00,7.614898889255948822e-01,7.308501851240084557e-01
3.610000000000000000e+02,3.620000000000000000e+02,5.760000000000000000e+02,-5.776809740826387873e+00,2.954040444297620471e+00,-2.177230703471232598e+00
3.620000000000000000e+02,3.630000000000000000e+02,5.710000000000000000e+02,-6.400420962644845169e+00,-3.577651666116077767e+00,2.978072628760922935e+00
3.630000000000000000e+02,3.640000000000000000e+02,5.640000000000000000e+02,-4.621506408594231452e+00,5.356566220166690151e+00,-4.735059811572458699e+00
3.640000000000000000e+02,3.650000000000000000e+02,5.600000000000000000e+02,-8.113553402978226359e+00,-8.848613214550686834e+00,4.962166617528914081e+00
3.650000000000000000e+02,3.660000000000000000e+02,5.480000000000000000e+02,-1.092427997949285867e+01,6.037886638036054521e+00,-2.113606658543196293e+00
3.660000000000000000e+02,3.670000000000000000e+02,5.410000000000000000e+02,-5.189326679050338065e+00,-3.029333375935346906e-01,-5.077399833561271336e-01
3.670000000000000000e+02,3.680000000000000000e+02,5.350000000000000000e+02,-7.318413304305789069e+00,-1.826153287661915980e+00,1.144566591967705049e+00
3.680000000000000000e+02,3.690000000000000000e+02,5.270000000000000000e+02,-7.537020103726505660e+00,1.607546488241198723e+00,-1.070526384514692841e+00
3.690000000000000000e+02,3.700000000000000000e+02,5.200000000000000000e+02,-7.533506280788186515e+00,-1.604032665302879801e+00,1.137538946091066761e+00
3.700000000000000000e+02,3.710000000000000000e+02,5.120000000000000000e+02,-7.328954773120746502e+00,1.808584172970320481e+00,-1.479629399849574201e+00
3.710000000000000000e+02,3.720000000000000000e+02,5.050000000000000000e+02,-8.150674626728827477e+00,-2.630304026578402343e+00,1.780978653307230486e+00
3.720000000000000000e+02,3.730000000000000000e+02,4.960000000000000000e+02,-8.068346719963940927e+00,2.712631933343288448e+00,-6.442852133793467440e-01
3.730000000000000000e+02,3.740000000000000000e+02,4.900000000000000000e+02,-4.575938493415405262e+00,7.797762932052481055e-01,-1.203837799789843066e+00
3.740000000000000000e+02,3.750000000000000000e+02,4.850000000000000000e+02,-6.627899306374438027e+00,-2.831737106164280871e+00,1.459636412538718675e+00
3.750000000000000000e+02,3.760000000000000000e+02,4.770000000000000000e+02,-7.912464281086843521e+00,1.547172131451875376e+00,-6.347078503650317449e-01
3.760000000000000000e+02,3.770000000000000000e+02,4.700000000000000000e+02,-6.722243569278187891e+00,-3.569514196432198028e-01,7.919498892140793000e-02
3.770000000000000000e+02,3.780000000000000000e+02,4.630000000000000000e+02,-7.198561441800404026e+00,-1.193664528789960266e-01,3.179278946793999694e-01
3.780000000000000000e+02,3.790000000000000000e+02,4.560000000000000000e+02,-6.483510663520196005e+00,8.344172311592038538e-01,6.490934323609923728e-01
3.790000000000000000e+02,3.800000000000000000e+02,4.510000000000000000e+02,-2.867395904118811956e+00,2.781697528242180972e+00,-9.143016241233694608e-01
3.800000000000000000e+02,3.810000000000000000e+02,4.500000000000000000e+02,-4.690572000455784513e-02,3.879265587207277044e-02,8.113064132485076421e-03
3.810000000000000000e+02,3.820000000000000000e+02,4.500000000000000000e+02,5.501878413704291981e-02,6.313184826952800144e-02,-1.181506324065709213e-01
3.820000000000000000e+02,3.830000000000000000e+02,4.500000000000000000e+02,-1.731694165436138411e-01,-2.913200489501847623e-01,4.644894654937986034e-01
3.830000000000000000e+02,3.840000000000000000e+02,4.500000000000000000e+02,6.376588820374127220e-01,1.102148347531211048e+00,-7.398072295686236588e-01
3.840000000000000000e+02,3.850000000000000000e+02,4.510000000000000000e+02,6.225338883939637302e-01,-1.117273341174660040e+00,4.947394527806963094e-01
3.850000000000000000e+02,3.860000000000000000e+02,4.510000000000000000e+02,-1.277944356132674486e-01,3.669450171674288330e-01,-2.391505815541613844e-01
3.860000000000000000e+02,3.870000000000000000e+02,4.510000000000000000e+02,-1.113561459408938942e-01,-3.505067274950552925e-01,4.618628734359491728e-01
3.870000000000000000e+02,3.880000000000000000e+02,4.510000000000000000e+02,5.732190193768429420e-01,1.035081892812792281e+00,-6.083009121896353344e-01
3.880000000000000000e+02,3.890000000000000000e+02,4.520000000000000000e+02,8.184800684335216125e-01,-7.898208437561137218e-01,-2.865922467740792887e-02
3.890000000000000000e+02,3.900000000000000000e+02,4.520000000000000000e+02,-8.471392931109293922e-01,-8.757985177883375050e-01,7.229378108992668972e-01
3.900000000000000000e+02,3.910000000000000000e+02,4.510000000000000000e+02,-4.299228959898035995e-01,1.293014914909463187e+00,-8.630920189196595871e-01
3.910000000000000000e+02,3.920000000000000000e+02,4.510000000000000000e+02,-4.331691229298558765e-01,-1.296261141849515575e+00,7.294302647793715622e-01
3.920000000000000000e+02,3.930000000000000000e+02,4.500000000000000000e+02,-8.374006122907725613e-01,8.920296524885988898e-01,-1.054629040197826439e+00
