x_left,x_right,a,b,c,d
5.040000000000000000e+02,5.050000000000000000e+02,1.116000000000000000e+03,9.286724935494187205e-01,0.000000000000000000e+00,7.132750645058123784e-02
5.050000000000000000e+02,5.060000000000000000e+02,1.117000000000000000e+03,1.142655012901162559e+00,2.139825193517436996e-01,-3.566375322529061198e-01
5.060000000000000000e+02,5.070000000000000000e+02,1.118000000000000000e+03,5.007074548459312657e-01,-8.559300774069747986e-01,3.552226225610434773e-01
5.070000000000000000e+02,5.080000000000000000e+02,1.118000000000000000e+03,-1.454848322848878994e-01,2.097377902761556334e-01,-6.425295799126774787e-02
5.080000000000000000e+02,5.090000000000000000e+02,1.118000000000000000e+03,8.123187429362015155e-02,1.697891630235240715e-02,-9.821079059597255523e-02
5.090000000000000000e+02,5.100000000000000000e+02,1.118000000000000000e+03,-1.794426648895927068e-01,-2.776534554855652481e-01,4.570961203751579549e-01
5.100000000000000000e+02,5.110000000000000000e+02,1.118000000000000000e+03,6.365387852647506062e-01,1.093634905639908617e+00,-7.301736909046591117e-01
5.110000000000000000e+02,5.120000000000000000e+02,1.119000000000000000e+03,6.332875238305905041e-01,-1.096886167074068830e+00,4.635986432434783810e-01
5.120000000000000000e+02,5.130000000000000000e+02,1.119000000000000000e+03,-1.696888805871120398e-01,2.939097626563662025e-01,-1.242208820692541488e-01
5.130000000000000000e+02,5.140000000000000000e+02,1.119000000000000000e+03,4.546799851785787716e-02,-7.875288355139625773e-02,3.328488503353837363e-02
5.140000000000000000e+02,5.150000000000000000e+02,1.119000000000000000e+03,-1.218311348431950353e-02,2.110177154921887357e-02,-8.918658064899370047e-03
5.150000000000000000e+02,5.160000000000000000e+02,1.119000000000000000e+03,3.264455419420131746e-03,-5.654202645479237434e-03,2.389747226059105254e-03
5.160000000000000000e+02,5.170000000000000000e+02,1.119000000000000000e+03,-8.747081933610261666e-04,1.515039032698078979e-03,-6.403308393370528125e-04
5.170000000000000000e+02,5.180000000000000000e+02,1.119000000000000000e+03,2.343773540239734354e-04,-4.059534853130795126e-04,1.715761312891061043e-04
5.180000000000000000e+02,5.190000000000000000e+02,1.119000000000000000e+03,-6.280122273486731758e-05,1.087749085542387732e-04,-4.597368581937146236e-05
5.190000000000000000e+02,5.200000000000000000e+02,1.119000000000000000e+03,1.682753691549585860e-05,-2.914614890387560715e-05,1.231861198837975025e-05
5.200000000000000000e+02,5.210000000000000000e+02,1.119000000000000000e+03,-4.508924927116105814e-06,7.809687061263643584e-06,-3.300762134147537347e-06
5.210000000000000000e+02,5.220000000000000000e+02,1.119000000000000000e+03,1.208162792968568044e-06,-2.092599341178969303e-06,8.844365482104012589e-07
5.220000000000000000e+02,5.230000000000000000e+02,1.119000000000000000e+03,-3.237262447581668378e-07,5.607103034522343682e-07,-2.369840586940675039e-07
5.230000000000000000e+02,5.240000000000000000e+02,1.119000000000000000e+03,8.674218606409934716e-08,-1.502418726299681435e-07,6.349968656586879633e-08
5.240000000000000000e+02,5.250000000000000000e+02,1.119000000000000000e+03,-2.324249949823055083e-08,4.025718706763823888e-08,-1.701468756940768474e-08
5.250000000000000000e+02,5.260000000000000000e+02,1.119000000000000000e+03,6.227811928822866090e-09,-1.078687564058482196e-08,4.559063711761955870e-09
5.260000000000000000e+02,5.270000000000000000e+02,1.119000000000000000e+03,-1.668748217060909186e-09,2.890315494701046064e-09,-1.221567277640136878e-09
5.270000000000000000e+02,5.280000000000000000e+02,1.119000000000000000e+03,4.471809394207724633e-10,-7.743863382193644663e-10,3.272053987985920547e-10
5.280000000000000000e+02,5.290000000000000000e+02,1.119000000000000000e+03,-1.199755406221803827e-10,2.072298581764116720e-10,-8.725431755423128928e-11
5.290000000000000000e+02,5.300000000000000000e+02,1.119000000000000000e+03,3.272122306794908696e-11,-5.453309448628218939e-11,2.181187141833310243e-11
5.300000000000000000e+02,5.310000000000000000e+02,1.119000000000000000e+03,-1.090935164961598615e-11,1.090251976871711305e-11,6.831880898873096350e-15
5.310000000000000000e+02,5.320000000000000000e+02,1.119000000000000000e+03,1.091618353051485763e-11,1.092301541141373234e-11,-2.183919894192859159e-11
5.320000000000000000e+02,5.330000000000000000e+02,1.119000000000000000e+03,-3.275538247244344598e-11,-5.459458141437203434e-11,8.734996388681548678e-11
5.330000000000000000e+02,5.340000000000000000e+02,1.119000000000000000e+03,1.201053463592589134e-10,2.074553102460744131e-10,-3.275606566053333265e-10
5.340000000000000000e+02,5.350000000000000000e+02,1.119000000000000000e+03,-4.476660029645921364e-10,-7.752266595699255663e-10,1.222892662534517754e-09
5.350000000000000000e+02,5.360000000000000000e+02,1.119000000000000000e+03,1.670558665499109632e-09,2.893451328033627594e-09,-4.564009993532737433e-09
5.360000000000000000e+02,5.370000000000000000e+02,1.119000000000000000e+03,-6.234568659031847686e-09,-1.079857865256458429e-08,1.703314731159643363e-08
