x,y
5.280000000000000000e+02,1.520000000000000000e+02
5.280080160320641198e+02,1.520100200400801498e+02
5.280160320641282397e+02,1.520200400801603280e+02
5.280240480961923595e+02,1.520300601202404778e+02
5.280320641282564793e+02,1.520400801603206276e+02
5.280400801603205991e+02,1.520501002004008058e+02
5.280480961923847190e+02,1.520601202404809555e+02
5.280561122244489525e+02,1.520701402805611337e+02
5.280641282565129586e+02,1.520801603206412835e+02
5.280721442885771921e+02,1.520901803607214333e+02
5.280801603206411983e+02,1.521002004008016115e+02
5.280881763527054318e+02,1.521102204408817613e+02
5.280961923847694379e+02,1.521202404809619111e+02
5.281042084168336714e+02,1.521302605210420893e+02
5.281122244488977913e+02,1.521402805611222391e+02
5.281202404809619111e+02,1.521503006012024173e+02
5.281282565130261446e+02,1.521603206412825671e+02
5.281362725450901507e+02,1.521703406813627169e+02
5.281442885771543843e+02,1.521803607214428951e+02
5.281523046092183904e+02,1.521903807615230448e+02
5.281603206412826239e+02,1.522004008016031946e+02
5.281683366733466301e+02,1.522104208416833728e+02
5.281763527054108636e+02,1.522204408817635226e+02
5.281843687374748697e+02,1.522304609218437008e+02
5.281923847695391032e+02,1.522404809619238506e+02
5.282004008016031094e+02,1.522505010020040004e+02
5.282084168336673429e+02,1.522605210420841786e+02
5.282164328657314627e+02,1.522705410821643284e+02
5.282244488977955825e+02,1.522805611222444782e+02
5.282324649298598160e+02,1.522905811623246564e+02
5.282404809619238222e+02,1.523006012024048061e+02
5.282484969939880557e+02,1.523106212424849559e+02
5.282565130260520618e+02,1.523206412825651341e+02
5.282645290581162953e+02,1.523306613226452839e+02
5.282725450901803015e+02,1.523406813627254621e+02
5.282805611222445350e+02,1.523507014028056119e+02
5.282885771543085411e+02,1.523607214428857617e+02
5.282965931863727747e+02,1.523707414829659399e+02
5.283046092184367808e+02,1.523807615230460897e+02
5.283126252505010143e+02,1.523907815631262395e+02
5.283206412825651341e+02,1.524008016032064177e+02
5.283286573146292540e+02,1.524108216432865675e+02
5.283366733466934875e+02,1.524208416833667457e+02
5.283446893787574936e+02,1.524308617234468954e+02
5.283527054108217271e+02,1.524408817635270452e+02
5.283607214428857333e+02,1.524509018036072234e+02
5.283687374749499668e+02,1.524609218436873732e+02
5.283767535070139729e+02,1.524709418837675230e+02
5.283847695390782064e+02,1.524809619238477012e+02
5.283927855711422126e+02,1.524909819639278510e+02
5.284008016032064461e+02,1.525010020040080292e+02
5.284088176352704522e+02,1.525110220440881790e+02
5.284168336673346857e+02,1.525210420841683288e+02
5.284248496993988056e+02,1.525310621242485070e+02
5.284328657314629254e+02,1.525410821643286567e+02
5.284408817635270452e+02,1.525511022044088065e+02
5.284488977955911650e+02,1.525611222444889847e+02
5.284569138276553986e+02,1.525711422845691345e+02
5.284649298597194047e+02,1.525811623246493127e+02
5.284729458917836382e+02,1.525911823647294625e+02
5.284809619238476444e+02,1.526012024048096123e+02
5.284889779559118779e+02,1.526112224448897905e+02
5.284969939879758840e+02,1.526212424849699403e+02
5.285050100200401175e+02,1.526312625250500901e+02
5.285130260521041237e+02,1.526412825651302683e+02
5.285210420841683572e+02,1.526513026052104181e+02
5.285290581162323633e+02,1.526613226452905678e+02
