x_left,x_right,a,b,c,d
4.060000000000000000e+02,4.070000000000000000e+02,6.000000000000000000e+02,-2.909098384861201758e+00,0.000000000000000000e+00,-9.090161513879842226e-02
4.070000000000000000e+02,4.080000000000000000e+02,5.970000000000000000e+02,-3.181803230277596928e+00,-2.727048454163952806e-01,4.545080756939920974e-01
4.080000000000000000e+02,4.090000000000000000e+02,5.940000000000000000e+02,-2.363688694028411419e+00,1.090819381665581123e+00,-7.271306876371698147e-01
4.090000000000000000e+02,4.100000000000000000e+02,5.920000000000000000e+02,-2.363441993608758729e+00,-1.090572681245928655e+00,4.540146748546874389e-01
4.100000000000000000e+02,4.110000000000000000e+02,5.890000000000000000e+02,-3.182543331536553666e+00,2.714713433181336066e-01,-8.892801178157977438e-02
4.110000000000000000e+02,4.120000000000000000e+02,5.860000000000000000e+02,-2.906384680245025720e+00,4.687307973394293920e-03,-9.830262772836834140e-02
4.120000000000000000e+02,4.130000000000000000e+02,5.830000000000000000e+02,-3.191917947483342566e+00,-2.902205752117107407e-01,4.821385226950531400e-01
4.130000000000000000e+02,4.140000000000000000e+02,5.800000000000000000e+02,-2.325943529821604461e+00,1.156194992873448735e+00,-8.302514630518441630e-01
4.140000000000000000e+02,4.150000000000000000e+02,5.780000000000000000e+02,-2.504307933230240035e+00,-1.334559396282084087e+00,8.388673295123240115e-01
4.150000000000000000e+02,4.160000000000000000e+02,5.750000000000000000e+02,-2.656824737257435842e+00,1.182042592254888058e+00,-5.252178549974522159e-01
4.160000000000000000e+02,4.170000000000000000e+02,5.730000000000000000e+02,-1.868393117740016374e+00,-3.936109727374685341e-01,2.620040904774849078e-01
4.170000000000000000e+02,4.180000000000000000e+02,5.710000000000000000e+02,-1.869602791782498663e+00,3.924012986949860782e-01,-5.227985069124873041e-01
4.180000000000000000e+02,4.190000000000000000e+02,5.690000000000000000e+02,-2.653195715129988752e+00,-1.175994222042475945e+00,8.291899371724644752e-01
4.190000000000000000e+02,4.200000000000000000e+02,5.660000000000000000e+02,-2.517614347697546773e+00,1.311575589474917702e+00,-7.939612417773709296e-01
4.200000000000000000e+02,4.210000000000000000e+02,5.640000000000000000e+02,-2.276346894079824157e+00,-1.070308135857194864e+00,3.466550299370188548e-01
4.210000000000000000e+02,4.220000000000000000e+02,5.610000000000000000e+02,-3.376998075983157044e+00,-3.034304604613826534e-02,4.073411220292953439e-01
4.220000000000000000e+02,4.230000000000000000e+02,5.580000000000000000e+02,-2.215660801987547668e+00,1.191680320041747843e+00,-9.760195180542000637e-01
4.230000000000000000e+02,4.240000000000000000e+02,5.560000000000000000e+02,-2.760358716066652285e+00,-1.736378234120852682e+00,1.496736950187505188e+00
4.240000000000000000e+02,4.250000000000000000e+02,5.530000000000000000e+02,-1.742904333745842305e+00,2.753832616441662662e+00,-2.010928282695820357e+00
4.250000000000000000e+02,4.260000000000000000e+02,5.520000000000000000e+02,-2.268023948949977608e+00,-3.278952231645798410e+00,1.546976180595776240e+00
4.260000000000000000e+02,4.270000000000000000e+02,5.480000000000000000e+02,-4.184999870454245929e+00,1.361976310141530533e+00,-1.769764396872845758e-01
