x_left,x_right,a,b,c,d
5.780000000000000000e+02,5.790000000000000000e+02,9.850000000000000000e+02,-1.192840149091966495e+01,0.000000000000000000e+00,9.284014909196648402e-01
5.790000000000000000e+02,5.800000000000000000e+02,9.740000000000000000e+02,-9.143197018160670098e+00,2.785204472758994410e+00,-6.420074545983239789e-01
5.800000000000000000e+02,5.810000000000000000e+02,9.670000000000000000e+02,-5.498810436437653770e+00,8.591821089640223619e-01,-3.603716725263686471e-01
5.810000000000000000e+02,5.820000000000000000e+02,9.620000000000000000e+02,-4.861561236088714821e+00,-2.219329086150836905e-01,8.349414470379867836e-02
5.820000000000000000e+02,5.830000000000000000e+02,9.570000000000000000e+02,-5.054944619207486056e+00,2.854952549631236194e-02,2.639509371117395795e-02
5.830000000000000000e+02,5.840000000000000000e+02,9.520000000000000000e+02,-4.918660287081340066e+00,1.077348066298342288e-01,-1.890745195484945240e-01
5.840000000000000000e+02,5.850000000000000000e+02,9.470000000000000000e+02,-5.270414232467154569e+00,-4.594887520156493155e-01,-2.700970155171958931e-01
5.850000000000000000e+02,5.860000000000000000e+02,9.410000000000000000e+02,-6.999682783050040769e+00,-1.269779798567236995e+00,1.269462581617277763e+00
5.860000000000000000e+02,5.870000000000000000e+02,9.340000000000000000e+02,-5.730854635332681468e+00,2.538607946284596295e+00,-4.807753310951914827e+00
5.870000000000000000e+02,5.880000000000000000e+02,9.260000000000000000e+02,-1.507689867561923336e+01,-1.188465198657114819e+01,3.961550662190382877e+00
