x_left,x_right,a,b,c,d
5.170000000000000000e+02,5.180000000000000000e+02,1.840000000000000000e+02,-1.904271141048031080e+00,0.000000000000000000e+00,-9.572885895196896200e-02
5.180000000000000000e+02,5.190000000000000000e+02,1.820000000000000000e+02,-2.191457717903937841e+00,-2.871865768559068721e-01,4.786442947598447684e-01
5.190000000000000000e+02,5.200000000000000000e+02,1.800000000000000000e+02,-1.329897987336217335e+00,1.148746307423627488e+00,-8.188483200874100421e-01
5.200000000000000000e+02,5.210000000000000000e+02,1.790000000000000000e+02,-1.488950332751192818e+00,-1.307798652838602749e+00,7.967489855897955664e-01
5.210000000000000000e+02,5.220000000000000000e+02,1.770000000000000000e+02,-1.714300681659011616e+00,1.082448303930783728e+00,-3.681476222717721680e-01
5.220000000000000000e+02,5.230000000000000000e+02,1.760000000000000000e+02,-6.538469406127604966e-01,-2.199456288453281033e-02,-3.241584965027066167e-01
5.230000000000000000e+02,5.240000000000000000e+02,1.750000000000000000e+02,-1.670311555889945954e+00,-9.944700523926526259e-01,6.647816082825985795e-01
5.240000000000000000e+02,5.250000000000000000e+02,1.730000000000000000e+02,-1.664906835827455467e+00,9.998747724551431126e-01,-3.349679366276876458e-01
5.250000000000000000e+02,5.260000000000000000e+02,1.720000000000000000e+02,-6.700611008002321789e-01,-5.029037427919881911e-03,-3.249098617718478854e-01
5.260000000000000000e+02,5.270000000000000000e+02,1.710000000000000000e+02,-1.654848760971615595e+00,-9.797586227434635919e-01,6.346073837150792984e-01
5.270000000000000000e+02,5.280000000000000000e+02,1.690000000000000000e+02,-1.710543855313304995e+00,9.240635284017741924e-01,-2.135196730884691696e-01
5.280000000000000000e+02,5.290000000000000000e+02,1.680000000000000000e+02,-5.029758177751642023e-01,2.835045091363667114e-01,-7.805286913612025090e-01
5.290000000000000000e+02,5.300000000000000000e+02,1.670000000000000000e+02,-2.277552873586038640e+00,-2.058081564947241038e+00,1.335634438533279456e+00
5.300000000000000000e+02,5.310000000000000000e+02,1.640000000000000000e+02,-2.386812687880681683e+00,1.948821750652597329e+00,-1.562009062771915424e+00
5.310000000000000000e+02,5.320000000000000000e+02,1.620000000000000000e+02,-3.175196374891234186e+00,-2.737205437663149166e+00,9.124018125543830182e-01
