x,y
4.840000000000000000e+02,8.370000000000000000e+02
4.840000000000000000e+02,8.360000000000000000e+02
4.840000000000000000e+02,8.350000000000000000e+02
4.840000000000000000e+02,8.340000000000000000e+02
4.840000000000000000e+02,8.330000000000000000e+02
4.840000000000000000e+02,8.320000000000000000e+02
4.840000000000000000e+02,8.310000000000000000e+02
4.840000000000000000e+02,8.300000000000000000e+02
4.840000000000000000e+02,8.290000000000000000e+02
4.840000000000000000e+02,8.280000000000000000e+02
4.840000000000000000e+02,8.270000000000000000e+02
4.840000000000000000e+02,8.260000000000000000e+02
4.840000000000000000e+02,8.250000000000000000e+02
4.840000000000000000e+02,8.240000000000000000e+02
4.840000000000000000e+02,8.230000000000000000e+02
4.850000000000000000e+02,8.220000000000000000e+02
4.860000000000000000e+02,8.210000000000000000e+02
4.870000000000000000e+02,8.210000000000000000e+02
4.880000000000000000e+02,8.210000000000000000e+02
4.890000000000000000e+02,8.200000000000000000e+02
4.900000000000000000e+02,8.200000000000000000e+02
4.910000000000000000e+02,8.190000000000000000e+02
4.920000000000000000e+02,8.180000000000000000e+02
