x,y
5.170000000000000000e+02,1.840000000000000000e+02
5.180000000000000000e+02,1.820000000000000000e+02
5.190000000000000000e+02,1.800000000000000000e+02
5.200000000000000000e+02,1.790000000000000000e+02
5.210000000000000000e+02,1.770000000000000000e+02
5.220000000000000000e+02,1.760000000000000000e+02
5.230000000000000000e+02,1.750000000000000000e+02
5.240000000000000000e+02,1.730000000000000000e+02
5.250000000000000000e+02,1.720000000000000000e+02
5.260000000000000000e+02,1.710000000000000000e+02
5.270000000000000000e+02,1.690000000000000000e+02
5.280000000000000000e+02,1.680000000000000000e+02
5.290000000000000000e+02,1.670000000000000000e+02
5.300000000000000000e+02,1.640000000000000000e+02
5.310000000000000000e+02,1.620000000000000000e+02
5.320000000000000000e+02,1.570000000000000000e+02
