x,y
8.310000000000000000e+02,5.960000000000000000e+02
8.310140280561122381e+02,5.960841683366733150e+02
8.310280561122243626e+02,5.961683366733467437e+02
8.310420841683366007e+02,5.962525050100200588e+02
8.310561122244489525e+02,5.963366733466933738e+02
8.310701402805610769e+02,5.964208416833666888e+02
8.310841683366733150e+02,5.965050100200401175e+02
8.310981963927855531e+02,5.965891783567134325e+02
8.311122244488976776e+02,5.966733466933867476e+02
8.311262525050099157e+02,5.967575150300601763e+02
8.311402805611222675e+02,5.968416833667334913e+02
8.311543086172346193e+02,5.969258517034068063e+02
8.311683366733467437e+02,5.970100200400801214e+02
8.311823647294588682e+02,5.970941883767535501e+02
8.311963927855712200e+02,5.971783567134268651e+02
8.312104208416833444e+02,5.972625250501001801e+02
8.312244488977955825e+02,5.973466933867734951e+02
8.312384769539079343e+02,5.974308617234469239e+02
8.312525050100200588e+02,5.975150300601202389e+02
8.312665330661322969e+02,5.975991983967935539e+02
8.312805611222445350e+02,5.976833667334669826e+02
8.312945891783566594e+02,5.977675350701402976e+02
8.313086172344688975e+02,5.978517034068136127e+02
8.313226452905811357e+02,5.979358717434869277e+02
8.313366733466934875e+02,5.980200400801603564e+02
8.313507014028056119e+02,5.981042084168336714e+02
8.313647294589178500e+02,5.981883767535069865e+02
8.313787575150300881e+02,5.982725450901804152e+02
8.313927855711422126e+02,5.983567134268537302e+02
8.314068136272544507e+02,5.984408817635270452e+02
8.314208416833666888e+02,5.985250501002003602e+02
8.314348697394789269e+02,5.986092184368737890e+02
8.314488977955911650e+02,5.986933867735471040e+02
8.314629258517035169e+02,5.987775551102204190e+02
8.314769539078156413e+02,5.988617234468937340e+02
8.314909819639278794e+02,5.989458917835671627e+02
8.315050100200401175e+02,5.990300601202404778e+02
8.315190380761522420e+02,5.991142284569137928e+02
8.315330661322645938e+02,5.991983967935872215e+02
8.315470941883768319e+02,5.992825651302605365e+02
8.315611222444889563e+02,5.993667334669338516e+02
8.315751503006011944e+02,5.994509018036071666e+02
8.315891783567134325e+02,5.995350701402805953e+02
8.316032064128255570e+02,5.996192384769539103e+02
8.316172344689377951e+02,5.997034068136272253e+02
8.316312625250501469e+02,5.997875751503006541e+02
8.316452905811623850e+02,5.998717434869739691e+02
8.316593186372745095e+02,5.999559118236472841e+02
8.316733466933867476e+02,6.000400801603205991e+02
8.316873747494989857e+02,6.001242484969940278e+02
8.317014028056111101e+02,6.002084168336673429e+02
8.317154308617234619e+02,6.002925851703406579e+02
8.317294589178357000e+02,6.003767535070139729e+02
8.317434869739478245e+02,6.004609218436874016e+02
8.317575150300601763e+02,6.005450901803607167e+02
8.317715430861724144e+02,6.006292585170340317e+02
8.317855711422844252e+02,6.007134268537074604e+02
8.317995991983967770e+02,6.007975951903807754e+02
8.318136272545091288e+02,6.008817635270540904e+02
8.318276553106212532e+02,6.009659318637274055e+02
8.318416833667334913e+02,6.010501002004008342e+02
8.318557114228457294e+02,6.011342685370741492e+02
8.318697394789578539e+02,6.012184368737474642e+02
8.318837675350700920e+02,6.013026052104208929e+02
8.318977955911824438e+02,6.013867735470942080e+02
8.319118236472946819e+02,6.014709418837675230e+02
8.319258517034068063e+02,6.015551102204408380e+02
8.319398797595190445e+02,6.016392785571142667e+02
8.319539078156312826e+02,6.017234468937875818e+02
8.319679358717435207e+02,6.018076152304608968e+02
8.319819639278556451e+02,6.018917835671343255e+02
8.319959919839679969e+02,6.019759519038076405e+02
8.320100200400801214e+02,6.020601202404809555e+02
8.320240480961924732e+02,6.021442885771542706e+02
8.320380761523045976e+02,6.022284569138276993e+02
8.320521042084167220e+02,6.023126252505010143e+02
8.320661322645289601e+02,6.023967935871743293e+02
8.320801603206413120e+02,6.024809619238476444e+02
8.320941883767536638e+02,6.025651302605210731e+02
8.321082164328657882e+02,6.026492985971943881e+02
8.321222444889779126e+02,6.027334669338677031e+02
8.321362725450901507e+02,6.028176352705411318e+02
8.321503006012023889e+02,6.029018036072144469e+02
8.321643286573146270e+02,6.029859719438877619e+02
8.321783567134267514e+02,6.030701402805610769e+02
8.321923847695391032e+02,6.031543086172345056e+02
8.322064128256513413e+02,6.032384769539078206e+02
8.322204408817635795e+02,6.033226452905811357e+02
8.322344689378757039e+02,6.034068136272545644e+02
8.322484969939879420e+02,6.034909819639278794e+02
8.322625250501002938e+02,6.035751503006011944e+02
8.322765531062123046e+02,6.036593186372745095e+02
8.322905811623247700e+02,6.037434869739479382e+02
8.323046092184368945e+02,6.038276553106212532e+02
8.323186372745490189e+02,6.039118236472945682e+02
8.323326653306612570e+02,6.039959919839678832e+02
8.323466933867734951e+02,6.040801603206413120e+02
