x_left,x_right,a,b,c,d
4.500000000000000000e+02,4.510000000000000000e+02,6.390000000000000000e+02,-5.637417198636902604e+00,0.000000000000000000e+00,-3.625828013630970070e-01
4.510000000000000000e+02,4.520000000000000000e+02,6.330000000000000000e+02,-6.725165602726193903e+00,-1.087748404089291077e+00,-1.870859931845149371e-01
4.520000000000000000e+02,4.530000000000000000e+02,6.250000000000000000e+02,-9.461920390458320895e+00,-1.649006383642835916e+00,2.110926774101157033e+00
4.530000000000000000e+02,4.540000000000000000e+02,6.160000000000000000e+02,-6.427152835440521628e+00,4.683773938660634961e+00,-2.256621103220112889e+00
4.540000000000000000e+02,4.550000000000000000e+02,6.120000000000000000e+02,-3.829468267779591262e+00,-2.086089370999703707e+00,-8.444236122070518380e-02
4.550000000000000000e+02,4.560000000000000000e+02,6.060000000000000000e+02,-8.254974093441115102e+00,-2.339416454661819245e+00,1.594390548102933680e+00
4.560000000000000000e+02,4.570000000000000000e+02,5.970000000000000000e+02,-8.150635358455952328e+00,2.443755189646981574e+00,-1.293119831191029689e+00
4.570000000000000000e+02,4.580000000000000000e+02,5.900000000000000000e+02,-7.142484472735077361e+00,-1.435604303926107717e+00,5.780887766611854106e-01
4.580000000000000000e+02,4.590000000000000000e+02,5.820000000000000000e+02,-8.279426750603736451e+00,2.986620260574487373e-01,-1.019235275453712175e+00
4.590000000000000000e+02,4.600000000000000000e+02,5.730000000000000000e+02,-1.073980852484997506e+01,-2.759043800303687455e+00,3.498852325153662957e+00
4.600000000000000000e+02,4.610000000000000000e+02,5.630000000000000000e+02,-5.761339149996361542e+00,7.737513175157300971e+00,-2.976174025160938985e+00
4.610000000000000000e+02,4.620000000000000000e+02,5.620000000000000000e+02,7.851651248354220014e-01,-1.191008900325517095e+00,4.058437754900950378e-01
4.620000000000000000e+02,4.630000000000000000e+02,5.620000000000000000e+02,-3.793213493453269081e-01,2.652242614476811589e-02,3.527989232005588338e-01
4.630000000000000000e+02,4.640000000000000000e+02,5.620000000000000000e+02,7.321202725458857419e-01,1.084919195746444576e+00,-8.170394682923302065e-01
4.640000000000000000e+02,4.650000000000000000e+02,5.630000000000000000e+02,4.508402591617841071e-01,-1.366199209130546155e+00,9.153589499687621034e-01
4.650000000000000000e+02,4.660000000000000000e+02,5.630000000000000000e+02,4.645186908069779408e-01,1.379877640775740044e+00,-8.443963315827179850e-01
4.660000000000000000e+02,4.670000000000000000e+02,5.640000000000000000e+02,6.910849776103041853e-01,-1.153311353972414022e+00,4.622263763621099475e-01
4.670000000000000000e+02,4.680000000000000000e+02,5.640000000000000000e+02,-2.288586012481941268e-01,2.333677751139157375e-01,-4.509173865721601178e-03
4.680000000000000000e+02,4.690000000000000000e+02,5.640000000000000000e+02,2.243494273824725160e-01,2.198402535167509331e-01,-4.441896808992234491e-01
4.690000000000000000e+02,4.700000000000000000e+02,5.640000000000000000e+02,-6.685391082816960484e-01,-1.112728789180919442e+00,7.812678974626153794e-01
4.700000000000000000e+02,4.710000000000000000e+02,5.630000000000000000e+02,-5.501929942556886832e-01,1.231074903206926807e+00,-6.808819089512381240e-01
4.710000000000000000e+02,4.720000000000000000e+02,5.630000000000000000e+02,-1.306889146955495518e-01,-8.115708236467875647e-01,-5.774026165766295987e-02
4.720000000000000000e+02,4.730000000000000000e+02,5.620000000000000000e+02,-1.927051346962113554e+00,-9.847916086197764374e-01,9.118429555818899912e-01
4.730000000000000000e+02,4.740000000000000000e+02,5.600000000000000000e+02,-1.161105697455996788e+00,1.750737258125893314e+00,-1.589631560669896748e+00
4.740000000000000000e+02,4.750000000000000000e+02,5.590000000000000000e+02,-2.428525863213899960e+00,-3.018157423883796486e+00,1.446683287097696669e+00
4.750000000000000000e+02,4.760000000000000000e+02,5.550000000000000000e+02,-4.124790849688403149e+00,1.321892437409293075e+00,-1.971015877208895928e-01
4.760000000000000000e+02,4.770000000000000000e+02,5.520000000000000000e+02,-2.072310738032486110e+00,7.305876742466242968e-01,3.417230637858617581e-01
4.770000000000000000e+02,4.780000000000000000e+02,5.510000000000000000e+02,4.140338018183479241e-01,1.755756865604209738e+00,-1.169790667422557773e+00
4.780000000000000000e+02,4.790000000000000000e+02,5.520000000000000000e+02,4.161755307590944142e-01,-1.753615136663463137e+00,3.374396059043687224e-01
4.790000000000000000e+02,4.800000000000000000e+02,5.510000000000000000e+02,-2.078735924854725692e+00,-7.412963189503568584e-01,2.820032243805082217e+00
4.800000000000000000e+02,4.810000000000000000e+02,5.510000000000000000e+02,4.898768168659809241e+00,7.718800412464890570e+00,-1.361756858112470070e+01
4.810000000000000000e+02,4.820000000000000000e+02,5.500000000000000000e+02,-2.051633674978450728e+01,-3.313390533090920798e+01,2.165024208069371525e+01
4.820000000000000000e+02,4.830000000000000000e+02,5.180000000000000000e+02,-2.183342116952177392e+01,3.181682091117194489e+01,-1.298339974165016919e+01
4.830000000000000000e+02,4.840000000000000000e+02,5.150000000000000000e+02,2.850021427871604729e+00,-7.133378313778563573e+00,3.283356885906958400e+00
4.840000000000000000e+02,4.850000000000000000e+02,5.140000000000000000e+02,-1.566664541964646551e+00,2.716692343942312515e+00,-1.150027801977666186e+00
4.850000000000000000e+02,4.860000000000000000e+02,5.140000000000000000e+02,4.166367399869801980e-01,-7.333910619906858219e-01,3.167543220037056240e-01
4.860000000000000000e+02,4.870000000000000000e+02,5.140000000000000000e+02,-9.988241798327453236e-02,2.168719040204310222e-01,-1.169894860371564760e-01
4.870000000000000000e+02,4.880000000000000000e+02,5.140000000000000000e+02,-1.710706805388194016e-02,-1.340965540910384057e-01,1.512036221449203355e-01
4.880000000000000000e+02,4.890000000000000000e+02,5.140000000000000000e+02,1.683106901988022097e-01,3.195143123437226285e-01,-4.878250025425248104e-01
4.890000000000000000e+02,4.900000000000000000e+02,5.140000000000000000e+02,-6.561356927413268814e-01,-1.143960695283851914e+00,8.000963880251789062e-01
4.900000000000000000e+02,4.910000000000000000e+02,5.130000000000000000e+02,-5.437679192334943234e-01,1.256328468791684694e+00,-7.125605495581903703e-01
4.910000000000000000e+02,4.920000000000000000e+02,5.130000000000000000e+02,-1.687926303246961579e-01,-8.813531798828864172e-01,5.014581020758257512e-02
4.920000000000000000e+02,4.930000000000000000e+02,5.120000000000000000e+02,-1.781061559467721267e+00,-7.309157492601386918e-01,5.119773087278599588e-01
4.930000000000000000e+02,4.940000000000000000e+02,5.100000000000000000e+02,-1.706961131804418663e+00,8.050161769234409626e-01,-9.805504511902218834e-02
4.940000000000000000e+02,4.950000000000000000e+02,5.090000000000000000e+02,-3.910939133146033586e-01,5.108510415663743975e-01,-1.197571282517710389e-01
4.950000000000000000e+02,4.960000000000000000e+02,5.090000000000000000e+02,2.713367850628322642e-01,1.515796568110612808e-01,-4.229164418738935449e-01
4.960000000000000000e+02,4.970000000000000000e+02,5.090000000000000000e+02,-6.942532269367256426e-01,-1.117169668810619410e+00,8.114228957473450521e-01
4.970000000000000000e+02,4.980000000000000000e+02,5.080000000000000000e+02,-4.943238773159291388e-01,1.317099018431415747e+00,-8.227751411154865524e-01
4.980000000000000000e+02,4.990000000000000000e+02,5.080000000000000000e+02,-3.284512637995575801e-01,-1.151226404915044021e+00,4.796776687146016571e-01
4.990000000000000000e+02,5.000000000000000000e+02,5.070000000000000000e+02,-1.191871067485840596e+00,2.878066012287610054e-01,-9.593553374292033975e-02
