x_left,x_right,a,b,c,d
5.770000000000000000e+02,5.780000000000000000e+02,1.062000000000000000e+03,4.568891785117910054e-01,0.000000000000000000e+00,-2.456889178511791005e+00
5.780000000000000000e+02,5.790000000000000000e+02,1.060000000000000000e+03,-6.913778357023581123e+00,-7.370667535535372572e+00,5.284445892558953695e+00
5.790000000000000000e+02,5.800000000000000000e+02,1.051000000000000000e+03,-5.801775750417465183e+00,8.482670142141490288e+00,-3.680894391724025549e+00
5.800000000000000000e+02,5.810000000000000000e+02,1.050000000000000000e+03,1.208813586934387452e-01,-2.560013033030586804e+00,1.439131674337148281e+00
5.810000000000000000e+02,5.820000000000000000e+02,1.049000000000000000e+03,-6.817496843562902420e-01,1.757381989980857373e+00,-1.075632305624567131e+00
5.820000000000000000e+02,5.830000000000000000e+02,1.049000000000000000e+03,-3.938826212682767780e-01,-1.469514926892844020e+00,8.633975481611207980e-01
5.830000000000000000e+02,5.840000000000000000e+02,1.048000000000000000e+03,-7.427198305706022019e-01,1.120677717590518263e+00,-3.779578870199160057e-01
5.840000000000000000e+02,5.850000000000000000e+02,1.048000000000000000e+03,3.647619435506861962e-01,-1.319594346922972963e-02,-3.515660000814564978e-01
5.850000000000000000e+02,5.860000000000000000e+02,1.048000000000000000e+03,-7.163279436321425830e-01,-1.067893943713599247e+00,7.842218873457419415e-01
5.860000000000000000e+02,5.870000000000000000e+02,1.047000000000000000e+03,-4.994501690221154755e-01,1.284771718323626466e+00,-1.785321549301510879e+00
5.870000000000000000e+02,5.880000000000000000e+02,1.046000000000000000e+03,-3.285871380279395737e+00,-4.071192929580906394e+00,1.357064309860302131e+00
