x_left,x_right,a,b,c,d
5.170000000000000000e+02,5.180000000000000000e+02,1.990000000000000000e+02,4.221926349721131011e+00,0.000000000000000000e+00,-2.219263497211312053e-01
5.180000000000000000e+02,5.190000000000000000e+02,2.030000000000000000e+02,3.556147300557737534e+00,-6.657790491633935881e-01,1.096317486056559987e-01
5.190000000000000000e+02,5.200000000000000000e+02,2.060000000000000000e+02,2.553484448047918409e+00,-3.368838033464255921e-01,-2.166006447014927616e-01
5.200000000000000000e+02,5.210000000000000000e+02,2.080000000000000000e+02,1.229914907250588829e+00,-9.866857374509038214e-01,7.567708302003149923e-01
5.210000000000000000e+02,5.220000000000000000e+02,2.090000000000000000e+02,1.526855922949726052e+00,1.283626753150040933e+00,-8.104826760997670965e-01
5.220000000000000000e+02,5.230000000000000000e+02,2.110000000000000000e+02,1.662661400950506962e+00,-1.147821275149260023e+00,4.851598741987531160e-01
5.230000000000000000e+02,5.240000000000000000e+02,2.120000000000000000e+02,8.224984732482463201e-01,3.076583474469993806e-01,-1.301568206952456730e-01
5.240000000000000000e+02,5.250000000000000000e+02,2.130000000000000000e+02,1.047344706056507979e+00,-8.281211463873761058e-02,3.546740858222954818e-02
5.250000000000000000e+02,5.260000000000000000e+02,2.140000000000000000e+02,9.881227025257214303e-01,2.359011110795103047e-02,-1.171281363367250757e-02
5.260000000000000000e+02,5.270000000000000000e+02,2.150000000000000000e+02,1.000164483840606078e+00,-1.154832979306649222e-02,1.138384595246048035e-02
5.270000000000000000e+02,5.280000000000000000e+02,2.160000000000000000e+02,1.011219362111854370e+00,2.260320806431494536e-02,-3.382257017616941558e-02
5.280000000000000000e+02,5.290000000000000000e+02,2.170000000000000000e+02,9.549580677119761107e-01,-7.886450246419329790e-02,1.239064347522171872e-01
5.290000000000000000e+02,5.300000000000000000e+02,2.180000000000000000e+02,1.168948367040240965e+00,2.928548017924582636e-01,-4.618031688326992845e-01
5.300000000000000000e+02,5.310000000000000000e+02,2.190000000000000000e+02,3.692484641270594725e-01,-1.092554704705639645e+00,7.233062405785801730e-01
5.310000000000000000e+02,5.320000000000000000e+02,2.190000000000000000e+02,3.540577764515207004e-01,1.077364017030100873e+00,-4.314217934816215738e-01
5.320000000000000000e+02,5.330000000000000000e+02,2.200000000000000000e+02,1.214520430066857726e+00,-2.169013634147638481e-01,2.380933347906140970e-03
5.330000000000000000e+02,5.340000000000000000e+02,2.210000000000000000e+02,7.878605032810483966e-01,-2.097585633710454256e-01,4.218980600899970290e-01
5.340000000000000000e+02,5.350000000000000000e+02,2.220000000000000000e+02,1.634037556808948466e+00,1.055935616898945550e+00,-6.899731737078940164e-01
5.350000000000000000e+02,5.360000000000000000e+02,2.240000000000000000e+02,1.675989269483157518e+00,-1.013983904224736499e+00,3.379946347415788144e-01
