x_left,x_right,a,b,c,d
3.000000000000000000e+02,3.010000000000000000e+02,7.950000000000000000e+02,-9.929971870069796980e-01,0.000000000000000000e+00,-7.002812993020346259e-03
3.010000000000000000e+02,3.020000000000000000e+02,7.940000000000000000e+02,-1.014005625986040604e+00,-2.100843897906103791e-02,3.501406496510173216e-02
3.020000000000000000e+02,3.030000000000000000e+02,7.930000000000000000e+02,-9.509803090488575528e-01,8.403375591624415164e-02,-1.330534468673865989e-01
3.030000000000000000e+02,3.040000000000000000e+02,7.920000000000000000e+02,-1.182073137818528963e+00,-3.151265846859155895e-01,4.971997225044446078e-01
3.040000000000000000e+02,3.050000000000000000e+02,7.910000000000000000e+02,-3.207271396770265404e-01,1.176472582827418289e+00,-8.557454431503916936e-01
3.050000000000000000e+02,3.060000000000000000e+02,7.910000000000000000e+02,-5.350183034733655418e-01,-1.390763746623757013e+00,9.257820500971224442e-01
3.060000000000000000e+02,3.070000000000000000e+02,7.900000000000000000e+02,-5.391996464295121250e-01,1.386582403667610430e+00,-8.473827572380981943e-01
3.070000000000000000e+02,3.080000000000000000e+02,7.900000000000000000e+02,-3.081831108085862914e-01,-1.155565868046684486e+00,4.637489788552706660e-01
3.080000000000000000e+02,3.090000000000000000e+02,7.890000000000000000e+02,-1.228067910336143154e+00,2.356810685191275401e-01,-7.613158182984423698e-03
3.090000000000000000e+02,3.100000000000000000e+02,7.880000000000000000e+02,-7.795452478468413160e-01,2.128415939701742698e-01,-4.332963461233329538e-01
3.100000000000000000e+02,3.110000000000000000e+02,7.870000000000000000e+02,-1.653751098276492026e+00,-1.087047444399824592e+00,7.407985426763165071e-01
3.110000000000000000e+02,3.120000000000000000e+02,7.850000000000000000e+02,-1.605450359047191355e+00,1.135348183629125041e+00,-5.298978245819334632e-01
3.120000000000000000e+02,3.130000000000000000e+02,7.840000000000000000e+02,-9.244474655347421077e-01,-4.543452901166754598e-01,3.787927556514175120e-01
3.130000000000000000e+02,3.140000000000000000e+02,7.830000000000000000e+02,-6.967597788138404358e-01,6.820329768375771318e-01,-9.852731980237366960e-01
3.140000000000000000e+02,3.150000000000000000e+02,7.820000000000000000e+02,-2.288513419209896149e+00,-2.273786617233632956e+00,1.562300036443529327e+00
3.150000000000000000e+02,3.160000000000000000e+02,7.790000000000000000e+02,-2.149186544346575189e+00,2.413113492096954804e+00,-1.263926947750379837e+00
3.160000000000000000e+02,3.170000000000000000e+02,7.780000000000000000e+02,-1.114740403403804869e+00,-1.378667351154184262e+00,4.934077545579889090e-01
3.170000000000000000e+02,3.180000000000000000e+02,7.760000000000000000e+02,-2.391851842038206222e+00,1.015559125197825208e-01,2.902959295184238120e-01
3.180000000000000000e+02,3.190000000000000000e+02,7.740000000000000000e+02,-1.317852228443369800e+00,9.724437010750540678e-01,-6.545914726316842680e-01
3.190000000000000000e+02,3.200000000000000000e+02,7.730000000000000000e+02,-1.336739244188314579e+00,-9.913307168199987363e-01,3.280699610083132600e-01
3.200000000000000000e+02,3.210000000000000000e+02,7.710000000000000000e+02,-2.335190794803372327e+00,-7.120833795059016910e-03,3.423116285984312834e-01
3.210000000000000000e+02,3.220000000000000000e+02,7.690000000000000000e+02,-1.322497576598196556e+00,1.019814052000234783e+00,-6.973164754020383382e-01
3.220000000000000000e+02,3.230000000000000000e+02,7.680000000000000000e+02,-1.374818898803841893e+00,-1.072135374205880121e+00,4.469542730097221805e-01
3.230000000000000000e+02,3.240000000000000000e+02,7.660000000000000000e+02,-2.178226828186435871e+00,2.687274448232863100e-01,-9.050061663685049496e-02
3.240000000000000000e+02,3.250000000000000000e+02,7.640000000000000000e+02,-1.912273788450414624e+00,-2.774405087265161864e-03,-8.495180646232015909e-02
3.250000000000000000e+02,3.260000000000000000e+02,7.620000000000000000e+02,-2.172678018011905632e+00,-2.576298244742256660e-01,4.303078424861311313e-01
3.260000000000000000e+02,3.270000000000000000e+02,7.600000000000000000e+02,-1.397014139501963514e+00,1.033293702984167783e+00,-6.362795634822041579e-01
3.270000000000000000e+02,3.280000000000000000e+02,7.590000000000000000e+02,-1.239265423980240755e+00,-8.755449874624446904e-01,1.148104114426852923e-01
3.280000000000000000e+02,3.290000000000000000e+02,7.570000000000000000e+02,-2.645924164577074134e+00,-5.311137531343887996e-01,1.770379177114629332e-01
