x_left,x_right,a,b,c,d
7.750000000000000000e+02,7.760000000000000000e+02,6.650000000000000000e+02,-1.929954541190759931e+00,0.000000000000000000e+00,-7.004545880923998546e-02
7.760000000000000000e+02,7.770000000000000000e+02,6.630000000000000000e+02,-2.140090917618480137e+00,-2.101363764277199564e-01,3.502272940461998996e-01
7.770000000000000000e+02,7.780000000000000000e+02,6.610000000000000000e+02,-1.509681788335320185e+00,8.405455057108798256e-01,-3.308637173755596406e-01
7.780000000000000000e+02,7.790000000000000000e+02,6.600000000000000000e+02,-8.211819290402394556e-01,-1.520456464157991239e-01,-2.677242454396142057e-02
7.790000000000000000e+02,7.800000000000000000e+02,6.590000000000000000e+02,-1.205590495503721993e+00,-2.323629200476833856e-01,4.379534155514053229e-01
7.800000000000000000e+02,7.810000000000000000e+02,6.580000000000000000e+02,-3.564560889448727399e-01,1.081497326606532638e+00,-7.250412376616598431e-01
7.810000000000000000e+02,7.820000000000000000e+02,6.580000000000000000e+02,-3.685851487167871587e-01,-1.093626386378447002e+00,4.622115350952341051e-01
7.820000000000000000e+02,7.830000000000000000e+02,6.570000000000000000e+02,-1.169203316187978681e+00,2.930082189072554244e-01,-1.238049027192767298e-01
7.830000000000000000e+02,7.840000000000000000e+02,6.560000000000000000e+02,-9.546015865312980075e-01,-7.840648925057473739e-02,3.300807578187275881e-02
7.840000000000000000e+02,7.850000000000000000e+02,6.550000000000000000e+02,-1.012390337686829289e+00,2.061773809504353905e-02,-8.227400408214319283e-03
7.850000000000000000e+02,7.860000000000000000e+02,6.540000000000000000e+02,-9.958370627213850579e-01,-4.064463129599419668e-03,-9.847414901547966299e-05
7.860000000000000000e+02,7.870000000000000000e+02,6.530000000000000000e+02,-1.004261411427630479e+00,-4.359885576645858643e-03,8.621297004276237338e-03
7.870000000000000000e+02,7.880000000000000000e+02,6.520000000000000000e+02,-9.871172915680933579e-01,2.150400543618285337e-02,-3.438671386808946767e-02
7.880000000000000000e+02,7.890000000000000000e+02,6.510000000000000000e+02,-1.047269422299996089e+00,-8.165613616808554964e-02,1.289255584680816524e-01
7.890000000000000000e+02,7.900000000000000000e+02,6.500000000000000000e+02,-8.238050192319222864e-01,3.051205392361593938e-01,-4.813155200042371074e-01
7.900000000000000000e+02,7.910000000000000000e+02,6.490000000000000000e+02,-1.657510500772314765e+00,-1.138826020776551928e+00,7.963365215488668047e-01
7.910000000000000000e+02,7.920000000000000000e+02,6.470000000000000000e+02,-1.546152977678818541e+00,1.250183543870048153e+00,-7.040305661912297230e-01
7.920000000000000000e+02,7.930000000000000000e+02,6.460000000000000000e+02,-1.157877588512411293e+00,-8.619081547036410162e-01,1.978574321605238232e-02
7.930000000000000000e+02,7.940000000000000000e+02,6.440000000000000000e+02,-2.822336668271536286e+00,-8.025509250554838658e-01,6.248875933270200411e-01
7.940000000000000000e+02,7.950000000000000000e+02,6.410000000000000000e+02,-2.552775738401444006e+00,1.072111854925576147e+00,-5.193361165241321409e-01
7.950000000000000000e+02,7.960000000000000000e+02,6.390000000000000000e+02,-1.966560378122688135e+00,-4.858964946468203316e-01,4.524568727695084669e-01
7.960000000000000000e+02,7.970000000000000000e+02,6.370000000000000000e+02,-1.580982749107803453e+00,8.714741236617050690e-01,-2.904913745539016712e-01
