x_left,x_right,a,b,c,d
6.830000000000000000e+02,6.840000000000000000e+02,2.260000000000000000e+02,9.043136923361331236e-01,0.000000000000000000e+00,9.568630766386683473e-02
6.840000000000000000e+02,6.850000000000000000e+02,2.270000000000000000e+02,1.191372615327733753e+00,2.870589229916005181e-01,-4.784315383193342153e-01
6.850000000000000000e+02,6.860000000000000000e+02,2.280000000000000000e+02,3.301958463529320320e-01,-1.148235691966402072e+00,8.180398456134699847e-01
6.860000000000000000e+02,6.870000000000000000e+02,2.280000000000000000e+02,4.878439992605380082e-01,1.305883844874007993e+00,-7.937278441345458901e-01
6.870000000000000000e+02,6.880000000000000000e+02,2.290000000000000000e+02,7.184281566049161016e-01,-1.075299687529629900e+00,3.568715309247138534e-01
6.880000000000000000e+02,6.890000000000000000e+02,2.290000000000000000e+02,-3.615566256802022482e-01,-4.685094755488406100e-03,3.662417204356906431e-01
6.890000000000000000e+02,6.900000000000000000e+02,2.290000000000000000e+02,7.277983461158927803e-01,1.094040066551583479e+00,-8.218384126674763701e-01
6.900000000000000000e+02,6.910000000000000000e+02,2.300000000000000000e+02,4.503632412166309607e-01,-1.371475171450845520e+00,9.211119302342144488e-01
6.910000000000000000e+02,6.920000000000000000e+02,2.300000000000000000e+02,4.707486890175834882e-01,1.391860619251798159e+00,-8.626093082693815361e-01
6.920000000000000000e+02,6.930000000000000000e+02,2.310000000000000000e+02,6.666420027130349757e-01,-1.195967305556346671e+00,5.293253028433118068e-01
6.930000000000000000e+02,6.940000000000000000e+02,2.310000000000000000e+02,-1.373166998697231689e-01,3.920086029735886379e-01,-2.546919031038654690e-01
6.940000000000000000e+02,6.950000000000000000e+02,2.310000000000000000e+02,-1.173752032341423418e-01,-3.720671063380077692e-01,4.894423095721500694e-01
6.950000000000000000e+02,6.960000000000000000e+02,2.310000000000000000e+02,6.068175128062922585e-01,1.096259822378442550e+00,-7.030773351847349195e-01
6.960000000000000000e+02,6.970000000000000000e+02,2.320000000000000000e+02,6.901051520089725999e-01,-1.012972183175762098e+00,3.228670311667893866e-01
6.970000000000000000e+02,6.980000000000000000e+02,2.320000000000000000e+02,-3.672381208421832688e-01,-4.437108967539389603e-02,4.116092105175772065e-01
6.980000000000000000e+02,6.990000000000000000e+02,2.320000000000000000e+02,7.788473313597604752e-01,1.190456541877337626e+00,-9.693038732370981014e-01
6.990000000000000000e+02,7.000000000000000000e+02,2.330000000000000000e+02,2.518487954031414233e-01,-1.717455077833956567e+00,1.465606282430815144e+00
7.000000000000000000e+02,7.010000000000000000e+02,2.330000000000000000e+02,1.213757487027674165e+00,2.679363769458488864e+00,-8.931212564861629177e-01
