x,y
3.150000000000000000e+02,7.220000000000000000e+02
3.160000000000000000e+02,7.210000000000000000e+02
3.170000000000000000e+02,7.190000000000000000e+02
3.180000000000000000e+02,7.180000000000000000e+02
3.190000000000000000e+02,7.170000000000000000e+02
3.200000000000000000e+02,7.150000000000000000e+02
3.210000000000000000e+02,7.140000000000000000e+02
3.220000000000000000e+02,7.120000000000000000e+02
3.230000000000000000e+02,7.110000000000000000e+02
3.240000000000000000e+02,7.090000000000000000e+02
3.250000000000000000e+02,7.080000000000000000e+02
3.260000000000000000e+02,7.060000000000000000e+02
3.270000000000000000e+02,7.050000000000000000e+02
3.280000000000000000e+02,7.030000000000000000e+02
3.290000000000000000e+02,7.020000000000000000e+02
3.300000000000000000e+02,7.010000000000000000e+02
3.310000000000000000e+02,6.990000000000000000e+02
3.320000000000000000e+02,6.980000000000000000e+02
3.330000000000000000e+02,6.940000000000000000e+02
