x,y
6.830000000000000000e+02,2.260000000000000000e+02
6.830000000000000000e+02,2.250000000000000000e+02
6.830000000000000000e+02,2.240000000000000000e+02
6.830000000000000000e+02,2.230000000000000000e+02
6.840000000000000000e+02,2.220000000000000000e+02
6.850000000000000000e+02,2.210000000000000000e+02
6.860000000000000000e+02,2.200000000000000000e+02
6.870000000000000000e+02,2.190000000000000000e+02
6.880000000000000000e+02,2.190000000000000000e+02
6.890000000000000000e+02,2.180000000000000000e+02
6.900000000000000000e+02,2.180000000000000000e+02
6.910000000000000000e+02,2.170000000000000000e+02
6.920000000000000000e+02,2.170000000000000000e+02
6.930000000000000000e+02,2.160000000000000000e+02
6.940000000000000000e+02,2.150000000000000000e+02
6.950000000000000000e+02,2.140000000000000000e+02
6.950000000000000000e+02,2.130000000000000000e+02
6.960000000000000000e+02,2.120000000000000000e+02
6.970000000000000000e+02,2.110000000000000000e+02
6.980000000000000000e+02,2.100000000000000000e+02
6.990000000000000000e+02,2.090000000000000000e+02
6.990000000000000000e+02,2.080000000000000000e+02
7.000000000000000000e+02,2.070000000000000000e+02
7.000000000000000000e+02,2.060000000000000000e+02
7.010000000000000000e+02,2.050000000000000000e+02
7.010000000000000000e+02,2.040000000000000000e+02
7.020000000000000000e+02,2.030000000000000000e+02
7.020000000000000000e+02,2.020000000000000000e+02
7.030000000000000000e+02,2.010000000000000000e+02
