x_left,x_right,a,b,c,d
6.210000000000000000e+02,6.220000000000000000e+02,6.860000000000000000e+02,8.662559766364783087e+00,-4.615023312839897862e+00,1.952463546475113887e+00
6.220000000000000000e+02,6.230000000000000000e+02,6.920000000000000000e+02,5.289903780110329912e+00,1.242367326585444021e+00,-5.322711066957740433e-01
6.230000000000000000e+02,6.240000000000000000e+02,6.980000000000000000e+02,6.177825113193895490e+00,-3.544459935018780539e-01,1.766208803079821754e-01
6.240000000000000000e+02,6.250000000000000000e+02,7.040000000000000000e+02,5.998795767114086352e+00,1.754166474220685001e-01,1.825787585463845231e+00
6.250000000000000000e+02,6.260000000000000000e+02,7.120000000000000000e+02,1.182699181834975910e+01,5.652779403813603665e+00,-3.479771222163362321e+00
6.260000000000000000e+02,6.270000000000000000e+02,7.260000000000000000e+02,1.269323695948687813e+01,-4.786534262676483742e+00,2.093297303189604719e+00
6.270000000000000000e+02,6.280000000000000000e+02,7.360000000000000000e+02,9.400060343702726584e+00,1.493357646892330859e+00,-8.934179905950569989e-01
6.280000000000000000e+02,6.290000000000000000e+02,7.460000000000000000e+02,9.706521665702217305e+00,-1.186896324892840360e+00,4.803746591906237207e-01
6.290000000000000000e+02,6.300000000000000000e+02,7.550000000000000000e+02,8.773852993488407748e+00,2.542276526790307467e-01,-1.028080646167437662e+00
6.300000000000000000e+02,6.310000000000000000e+02,7.630000000000000000e+02,6.198066360344155257e+00,-2.830014285823282627e+00,1.631947925479127148e+00
6.310000000000000000e+02,6.320000000000000000e+02,7.680000000000000000e+02,5.433881565134972114e+00,2.065829490614099040e+00,-1.499711055749071376e+00
6.320000000000000000e+02,6.330000000000000000e+02,7.740000000000000000e+02,5.066407379115956289e+00,-2.433303676633114865e+00,1.366896297517158354e+00
6.330000000000000000e+02,6.340000000000000000e+02,7.780000000000000000e+02,4.300488918401201843e+00,1.667385215918360197e+00,-9.678741343195621516e-01
6.340000000000000000e+02,6.350000000000000000e+02,7.830000000000000000e+02,4.731636947279236338e+00,-1.236237187040326146e+00,5.046002397610901413e-01
6.350000000000000000e+02,6.360000000000000000e+02,7.870000000000000000e+02,3.772963292481854136e+00,2.775635322429444996e-01,-5.052682472479879533e-02
6.360000000000000000e+02,6.370000000000000000e+02,7.910000000000000000e+02,4.176509882793347117e+00,1.259830580685481205e-01,-3.024929408618950433e-01
6.370000000000000000e+02,6.380000000000000000e+02,7.950000000000000000e+02,3.520997176344757840e+00,-7.814957645171369816e-01,2.604985881723789753e-01
