x_left,x_right,a,b,c,d
7.140000000000000000e+02,7.150000000000000000e+02,4.470000000000000000e+02,-9.046538616676702560e-01,0.000000000000000000e+00,-9.534613833232975788e-02
7.150000000000000000e+02,7.160000000000000000e+02,4.460000000000000000e+02,-1.190692276664659488e+00,-2.860384149969892875e-01,4.767306916616487755e-01
7.160000000000000000e+02,7.170000000000000000e+02,4.450000000000000000e+02,-3.325770316736916254e-01,1.144153659987957150e+00,-8.115766283142654691e-01
7.170000000000000000e+02,7.180000000000000000e+02,4.450000000000000000e+02,-4.789995966405738992e-01,-1.290576224954839368e+00,7.695758215954132675e-01
7.180000000000000000e+02,7.190000000000000000e+02,4.440000000000000000e+02,-7.514245817640125003e-01,1.018151239831400545e+00,-2.667266580673881005e-01
7.190000000000000000e+02,7.200000000000000000e+02,4.440000000000000000e+02,4.846979236966245108e-01,2.179712656292363548e-01,-7.026691893258608657e-01
7.200000000000000000e+02,7.210000000000000000e+02,4.440000000000000000e+02,-1.187367113022485654e+00,-1.890036302348346187e+00,1.077403415370831619e+00
7.210000000000000000e+02,7.220000000000000000e+02,4.420000000000000000e+02,-1.735229471606682949e+00,1.342173943764148891e+00,-6.069444721574659418e-01
7.220000000000000000e+02,7.230000000000000000e+02,4.410000000000000000e+02,-8.717150005507829924e-01,-4.786594727082488232e-01,3.503744732590317601e-01
7.230000000000000000e+02,7.240000000000000000e+02,4.400000000000000000e+02,-7.779105261901850810e-01,5.724639470688466236e-01,-4.794553420878661321e+00
7.240000000000000000e+02,7.250000000000000000e+02,4.350000000000000000e+02,-1.401664289468847890e+01,-1.381119631556713756e+01,8.827839210255616464e+00
7.250000000000000000e+02,7.260000000000000000e+02,4.160000000000000000e+02,-1.515551789505590463e+01,1.267232131519971183e+01,-5.516803420143808978e+00
7.260000000000000000e+02,7.270000000000000000e+02,4.080000000000000000e+02,-6.361285525087904347e+00,-3.878088945231713325e+00,3.239374470319617672e+00
7.270000000000000000e+02,7.280000000000000000e+02,4.010000000000000000e+02,-4.399340004592476205e+00,5.840034465727140578e+00,-2.440694461134663928e+00
7.280000000000000000e+02,7.290000000000000000e+02,4.000000000000000000e+02,-4.135445654218694589e-02,-1.482048917676850763e+00,5.234033742190377092e-01
7.290000000000000000e+02,7.300000000000000000e+02,3.990000000000000000e+02,-1.435242169238775345e+00,8.816120498026258634e-02,3.470809642585126475e-01
7.300000000000000000e+02,7.310000000000000000e+02,3.980000000000000000e+02,-2.176768665027120908e-01,1.129404097755800640e+00,-9.117272312530886325e-01
7.310000000000000000e+02,7.320000000000000000e+02,3.980000000000000000e+02,-6.940503647503764029e-01,-1.605777596003465035e+00,1.299827960753841438e+00
7.320000000000000000e+02,7.330000000000000000e+02,3.970000000000000000e+02,-6.121674495782603032e-03,2.293706286258059279e+00,-1.287584611762276676e+00
7.330000000000000000e+02,7.340000000000000000e+02,3.980000000000000000e+02,7.185370627335059268e-01,-1.569047549028770749e+00,8.505104862952648226e-01
7.340000000000000000e+02,7.350000000000000000e+02,3.980000000000000000e+02,1.319734235617588958e-01,9.824839098570237184e-01,-1.144573334187826558e-01
7.350000000000000000e+02,7.360000000000000000e+02,3.990000000000000000e+02,1.753569243019458490e+00,6.391119096006757649e-01,-3.926811526201341995e-01
