x_left,x_right,a,b,c,d
5.120000000000000000e+02,5.130000000000000000e+02,1.026000000000000000e+03,-4.531992017268765771e+00,0.000000000000000000e+00,5.319920172687655491e-01
5.130000000000000000e+02,5.140000000000000000e+02,1.022000000000000000e+03,-2.936015965462468902e+00,1.595976051806296647e+00,-6.599600863438276344e-01
5.140000000000000000e+02,5.150000000000000000e+02,1.020000000000000000e+03,-1.723944120881358621e+00,-3.839042072251863669e-01,1.078483281065450439e-01
5.150000000000000000e+02,5.160000000000000000e+02,1.018000000000000000e+03,-2.168207551012096168e+00,-6.035922290555123526e-02,2.285667739176474866e-01
5.160000000000000000e+02,5.170000000000000000e+02,1.016000000000000000e+03,-1.603225675070256262e+00,6.253410988473913079e-01,-2.211542377713515695e-02
5.170000000000000000e+02,5.180000000000000000e+02,1.015000000000000000e+03,-4.188897487068790060e-01,5.589948275159858371e-01,-1.401050788091068311e-01
5.180000000000000000e+02,5.190000000000000000e+02,1.015000000000000000e+03,2.787846698977721194e-01,1.386795910886653160e-01,-4.174642609864374632e-01
5.190000000000000000e+02,5.200000000000000000e+02,1.015000000000000000e+03,-6.962489308842096936e-01,-1.113713191870647101e+00,8.099621227548569058e-01
5.200000000000000000e+02,5.210000000000000000e+02,1.014000000000000000e+03,-4.937889463609334562e-01,1.316173176393923283e+00,-8.223842300329898825e-01
5.210000000000000000e+02,5.220000000000000000e+02,1.014000000000000000e+03,-3.285952836720563708e-01,-1.150979513705046253e+00,4.795747973771025685e-01
5.220000000000000000e+02,5.230000000000000000e+02,1.013000000000000000e+03,-1.191829918950841005e+00,2.877448784262615633e-01,-9.591495947542051648e-02
