x_left,x_right,a,b,c,d
4.040000000000000000e+02,4.050000000000000000e+02,3.620000000000000000e+02,9.282388164512517248e-01,0.000000000000000000e+00,7.176118354874831684e-02
4.050000000000000000e+02,4.060000000000000000e+02,3.630000000000000000e+02,1.143522367097496550e+00,2.152835506462449366e-01,-3.588059177437415426e-01
4.060000000000000000e+02,4.070000000000000000e+02,3.640000000000000000e+02,4.976717151587617405e-01,-8.611342025849797466e-01,3.634624874262180061e-01
4.070000000000000000e+02,4.080000000000000000e+02,3.640000000000000000e+02,-1.342092277325438177e-01,2.292532596936742162e-01,-9.504403196113041241e-02
4.080000000000000000e+02,4.090000000000000000e+02,3.640000000000000000e+02,3.916519577141339137e-02,-5.587883618971702104e-02,1.671364041830363315e-02
4.090000000000000000e+02,4.100000000000000000e+02,3.640000000000000000e+02,-2.245155535310976169e-02,-5.737914934806126813e-03,2.818947028791589024e-02
4.100000000000000000e+02,4.110000000000000000e+02,3.640000000000000000e+02,5.064102564102564846e-02,7.883049592894153523e-02,-1.294715215699671906e-01
4.110000000000000000e+02,4.120000000000000000e+02,3.640000000000000000e+02,-1.801125472109927905e-01,-3.095840687809600089e-01,4.896966159919527439e-01
4.120000000000000000e+02,4.130000000000000000e+02,3.640000000000000000e+02,6.698091632029454789e-01,1.159505779194898389e+00,-8.293149423978438683e-01
4.130000000000000000e+02,4.140000000000000000e+02,3.650000000000000000e+02,5.008758943992103196e-01,-1.328439047998633216e+00,8.275631535994228960e-01
4.140000000000000000e+02,4.150000000000000000e+02,3.650000000000000000e+02,3.266872592002126874e-01,1.154250412799635361e+00,-4.809376719998481042e-01
4.150000000000000000e+02,4.160000000000000000e+02,3.660000000000000000e+02,1.192375068799939264e+00,-2.885626031999088958e-01,9.618753439996963195e-02
