x_left,x_right,a,b,c,d
7.200000000000000000e+02,7.210000000000000000e+02,8.380000000000000000e+02,2.604291218280851972e-02,0.000000000000000000e+00,-1.026042912182808520e+00
7.210000000000000000e+02,7.220000000000000000e+02,8.370000000000000000e+02,-3.052085824365617039e+00,-3.078128736548425781e+00,2.130214560914042821e+00
7.220000000000000000e+02,7.230000000000000000e+02,8.330000000000000000e+02,-2.817699614720340584e+00,3.312514946193702681e+00,-1.494815331473362541e+00
7.230000000000000000e+02,7.240000000000000000e+02,8.320000000000000000e+02,-6.771157167530226229e-01,-1.171931048226384942e+00,8.490467649794074534e-01
7.240000000000000000e+02,7.250000000000000000e+02,8.310000000000000000e+02,-4.738375182675700903e-01,1.375209246711837530e+00,-9.013717284442673838e-01
7.250000000000000000e+02,7.260000000000000000e+02,8.310000000000000000e+02,-4.275342101766970160e-01,-1.328905938620964733e+00,7.564401487976617489e-01
7.260000000000000000e+02,7.270000000000000000e+02,8.300000000000000000e+02,-8.160256410256409021e-01,9.404145077720206247e-01,-1.243888667463796532e-01
7.270000000000000000e+02,7.280000000000000000e+02,8.300000000000000000e+02,6.916367742792612905e-01,5.672479075328816789e-01,-2.588846818121430249e-01
7.280000000000000000e+02,7.290000000000000000e+02,8.310000000000000000e+02,1.049478543908595851e+00,-2.094061379035473680e-01,-8.400724060050483999e-01
7.290000000000000000e+02,7.300000000000000000e+02,8.310000000000000000e+02,-1.889550949913644251e+00,-2.729623355918692429e+00,1.619174305832336680e+00
7.300000000000000000e+02,7.310000000000000000e+02,8.280000000000000000e+02,-2.491274744254018625e+00,2.127899561578317833e+00,-4.636624817324299208e+00
7.310000000000000000e+02,7.320000000000000000e+02,8.230000000000000000e+02,-1.214535007307027925e+01,-1.178197489039457935e+01,3.927324963464859930e+00
