x,y
7.990000000000000000e+02,3.620000000000000000e+02
8.000000000000000000e+02,3.650000000000000000e+02
8.010000000000000000e+02,3.670000000000000000e+02
8.020000000000000000e+02,3.710000000000000000e+02
8.030000000000000000e+02,3.730000000000000000e+02
8.040000000000000000e+02,3.760000000000000000e+02
8.050000000000000000e+02,3.800000000000000000e+02
8.060000000000000000e+02,3.830000000000000000e+02
8.070000000000000000e+02,3.840000000000000000e+02
8.080000000000000000e+02,3.870000000000000000e+02
8.090000000000000000e+02,3.900000000000000000e+02
8.100000000000000000e+02,3.930000000000000000e+02
8.110000000000000000e+02,3.950000000000000000e+02
8.120000000000000000e+02,3.980000000000000000e+02
8.130000000000000000e+02,4.000000000000000000e+02
8.140000000000000000e+02,4.030000000000000000e+02
8.150000000000000000e+02,4.070000000000000000e+02
8.160000000000000000e+02,4.090000000000000000e+02
8.170000000000000000e+02,4.120000000000000000e+02
8.180000000000000000e+02,4.150000000000000000e+02
8.190000000000000000e+02,4.170000000000000000e+02
8.200000000000000000e+02,4.190000000000000000e+02
