x,y
3.590000000000000000e+02,5.940000000000000000e+02
3.590000000000000000e+02,5.950000000000000000e+02
3.590000000000000000e+02,5.960000000000000000e+02
3.590000000000000000e+02,5.970000000000000000e+02
3.590000000000000000e+02,5.980000000000000000e+02
3.590000000000000000e+02,5.990000000000000000e+02
3.590000000000000000e+02,6.000000000000000000e+02
3.590000000000000000e+02,6.010000000000000000e+02
3.590000000000000000e+02,6.020000000000000000e+02
3.600000000000000000e+02,6.030000000000000000e+02
3.610000000000000000e+02,6.040000000000000000e+02
