x_left,x_right,a,b,c,d
4.910000000000000000e+02,4.920000000000000000e+02,8.610000000000000000e+02,1.123691621068246427e+01,0.000000000000000000e+00,-1.236916210682464490e+00
4.920000000000000000e+02,4.930000000000000000e+02,8.710000000000000000e+02,7.526167578635071465e+00,-3.710748632047393691e+00,1.845810534123229762e-01
4.930000000000000000e+02,4.940000000000000000e+02,8.750000000000000000e+02,6.584134747772520946e-01,-3.157005471810424790e+00,5.498591997033172696e+00
4.940000000000000000e+02,4.950000000000000000e+02,8.780000000000000000e+02,1.084017852225592193e+01,1.333877051928909374e+01,-7.178949041545013898e+00
4.950000000000000000e+02,4.960000000000000000e+02,8.950000000000000000e+02,1.598087243619906417e+01,-8.198076605345947954e+00,3.217204169146882009e+00
4.960000000000000000e+02,4.970000000000000000e+02,9.060000000000000000e+02,9.236331732947816064e+00,1.453535902094698962e+00,-1.689867635042515248e+00
4.970000000000000000e+02,4.980000000000000000e+02,9.150000000000000000e+02,7.073800632009668021e+00,-3.616067003032847449e+00,1.542266371023179872e+00
4.980000000000000000e+02,4.990000000000000000e+02,9.200000000000000000e+02,4.468465739013512739e+00,1.010732110036692388e+00,-4.791978490502048493e-01
4.990000000000000000e+02,5.000000000000000000e+02,9.250000000000000000e+02,5.052336411936282801e+00,-4.268614371139220487e-01,3.745250251776393036e-01
5.000000000000000000e+02,5.010000000000000000e+02,9.300000000000000000e+02,5.322188613241356947e+00,6.967136384189959175e-01,-1.018902251660352531e+00
5.010000000000000000e+02,5.020000000000000000e+02,9.350000000000000000e+02,3.658909135098290299e+00,-2.359993116562062010e+00,1.701083981463771932e+00
5.020000000000000000e+02,5.030000000000000000e+02,9.380000000000000000e+02,4.042174846365481855e+00,2.743258827829253121e+00,-1.785433674194734976e+00
5.030000000000000000e+02,5.040000000000000000e+02,9.430000000000000000e+02,4.172391479439783168e+00,-2.613042194754952252e+00,1.440650715315169306e+00
5.040000000000000000e+02,5.050000000000000000e+02,9.460000000000000000e+02,3.268259235875386359e+00,1.708909951190555443e+00,-9.771691870659416912e-01
5.050000000000000000e+02,5.060000000000000000e+02,9.500000000000000000e+02,3.754571577058672283e+00,-1.222597610007269742e+00,4.680260329485975146e-01
5.060000000000000000e+02,5.070000000000000000e+02,9.530000000000000000e+02,2.713454455889925399e+00,1.814804888385228576e-01,1.050650552715517994e-01
5.070000000000000000e+02,5.080000000000000000e+02,9.560000000000000000e+02,3.391610599381626567e+00,4.966756546531782557e-01,1.117137459651953296e-01
5.080000000000000000e+02,5.090000000000000000e+02,9.600000000000000000e+02,4.720103146583569220e+00,8.318168925487642307e-01,-1.551920039132333118e+00
5.090000000000000000e+02,5.100000000000000000e+02,9.640000000000000000e+02,1.727976814284098328e+00,-3.823943224848235012e+00,3.095966410564136684e+00
5.100000000000000000e+02,5.110000000000000000e+02,9.650000000000000000e+02,3.367989596280039244e+00,5.463956006844174595e+00,-2.831945603124213395e+00
5.110000000000000000e+02,5.120000000000000000e+02,9.710000000000000000e+02,5.800064800595746917e+00,-3.031880802528466923e+00,1.231816001932719784e+00
5.120000000000000000e+02,5.130000000000000000e+02,9.750000000000000000e+02,3.431751201336973089e+00,6.635672032696925404e-01,-1.095318404606665519e+00
5.130000000000000000e+02,5.140000000000000000e+02,9.780000000000000000e+02,1.472930394056361836e+00,-2.622388010550303683e+00,2.149457616493941625e+00
5.140000000000000000e+02,5.150000000000000000e+02,9.790000000000000000e+02,2.676527222437579567e+00,3.825984838931521637e+00,-2.502512061369101204e+00
5.150000000000000000e+02,5.160000000000000000e+02,9.830000000000000000e+02,2.820960716193319673e+00,-3.681551345175781531e+00,2.860590628982461414e+00
5.160000000000000000e+02,5.170000000000000000e+02,9.850000000000000000e+02,4.039629912789141741e+00,4.900220541771603600e+00,-2.939850454560744897e+00
5.170000000000000000e+02,5.180000000000000000e+02,9.910000000000000000e+02,5.020519632650112030e+00,-3.919330821910631979e+00,1.898811189260519283e+00
5.180000000000000000e+02,5.190000000000000000e+02,9.940000000000000000e+02,2.878291556610406587e+00,1.777102745870925871e+00,-6.553943024813322360e-01
5.190000000000000000e+02,5.200000000000000000e+02,9.980000000000000000e+02,4.466314140908261621e+00,-1.890801615730709484e-01,-2.772339793351902837e-01
5.200000000000000000e+02,5.210000000000000000e+02,1.002000000000000000e+03,3.256451879756548706e+00,-1.020782099578641855e+00,7.643302198220931487e-01
5.210000000000000000e+02,5.220000000000000000e+02,1.005000000000000000e+03,3.507878340065544442e+00,1.272208559887637813e+00,-7.800868999531823667e-01
5.220000000000000000e+02,5.230000000000000000e+02,1.009000000000000000e+03,3.712034759981273080e+00,-1.068052139971909398e+00,3.560173799906364844e-01
