x_left,x_right,a,b,c,d
3.290000000000000000e+02,3.300000000000000000e+02,6.830000000000000000e+02,-2.267463181262916905e+00,0.000000000000000000e+00,2.674631812629167382e-01
3.300000000000000000e+02,3.310000000000000000e+02,6.810000000000000000e+02,-1.465073637474166635e+00,8.023895437887501592e-01,-3.373159063145835801e-01
3.310000000000000000e+02,3.320000000000000000e+02,6.800000000000000000e+02,-8.722422688404170010e-01,-2.095581751550006089e-01,8.180044399541762379e-02
3.320000000000000000e+02,3.330000000000000000e+02,6.790000000000000000e+02,-1.045957287164165361e+00,3.584315683125225555e-02,1.011413033291311443e-02
3.330000000000000000e+02,3.340000000000000000e+02,6.780000000000000000e+02,-9.439285825029215538e-01,6.618554782999160058e-02,-1.222569653270700885e-01
3.340000000000000000e+02,3.350000000000000000e+02,6.770000000000000000e+02,-1.178328382824148424e+00,-3.005853481512186787e-01,4.789137309753672134e-01
3.350000000000000000e+02,3.360000000000000000e+02,6.760000000000000000e+02,-3.427578862004841409e-01,1.136155844774882961e+00,-7.933979585743987650e-01
3.360000000000000000e+02,3.370000000000000000e+02,6.760000000000000000e+02,-4.506400723739144576e-01,-1.244038030948313445e+00,6.946781033222279023e-01
3.370000000000000000e+02,3.380000000000000000e+02,6.750000000000000000e+02,-8.546818243038577512e-01,8.399962790183703731e-01,1.468554528548741446e-02
3.380000000000000000e+02,3.390000000000000000e+02,6.750000000000000000e+02,8.693673695893452402e-01,8.840529148748326183e-01,-7.534202844641777475e-01
3.390000000000000000e+02,3.400000000000000000e+02,6.760000000000000000e+02,3.772123459464770678e-01,-1.376207938517700846e+00,9.989955925712238338e-01
3.400000000000000000e+02,3.410000000000000000e+02,6.760000000000000000e+02,6.217832466247470435e-01,1.620778839195970544e+00,-1.242562085820717588e+00
3.410000000000000000e+02,3.420000000000000000e+02,6.770000000000000000e+02,1.356546675545351466e-01,-2.106907418266182219e+00,9.712527507116469616e-01
3.420000000000000000e+02,3.430000000000000000e+02,6.760000000000000000e+02,-1.164401916842888074e+00,8.068508338687588877e-01,3.575510829741291308e-01
3.430000000000000000e+02,3.440000000000000000e+02,6.760000000000000000e+02,1.521952999817017371e+00,1.879504082791146446e+00,-4.401457082608163596e+00
3.440000000000000000e+02,3.450000000000000000e+02,6.750000000000000000e+02,-7.923410082425179191e+00,-1.132486716503334456e+01,7.248277247458523753e+00
3.450000000000000000e+02,3.460000000000000000e+02,6.630000000000000000e+02,-8.828312670116297056e+00,1.041996457734222581e+01,-4.591651907225927864e+00
3.460000000000000000e+02,3.470000000000000000e+02,6.600000000000000000e+02,-1.763339237109629032e+00,-3.354991144335556452e+00,1.118330381445185484e+00
