x_left,x_right,a,b,c,d
4.820000000000000000e+02,4.830000000000000000e+02,6.960000000000000000e+02,3.094370720875518899e+01,0.000000000000000000e+00,-2.943707208755187654e+00
4.830000000000000000e+02,4.840000000000000000e+02,7.240000000000000000e+02,2.211258558248962558e+01,-8.831121626265563407e+00,2.718536043775939159e+00
4.840000000000000000e+02,4.850000000000000000e+02,7.400000000000000000e+02,1.260595046128631402e+01,-6.755134949377462616e-01,-9.304369663485684283e-01
4.850000000000000000e+02,4.860000000000000000e+02,7.510000000000000000e+02,8.463612572365116549e+00,-3.466824393983451547e+00,3.003211821618334998e+00
4.860000000000000000e+02,4.870000000000000000e+02,7.590000000000000000e+02,1.053959924925321801e+01,5.542811070871553447e+00,-3.082410320124772340e+00
4.870000000000000000e+02,4.880000000000000000e+02,7.720000000000000000e+02,1.237799043062200965e+01,-3.704419889502763130e+00,1.326429458880753254e+00
4.880000000000000000e+02,4.890000000000000000e+02,7.820000000000000000e+02,8.948439028258743377e+00,2.748684871394962426e-01,-2.233075153982394812e-01
4.890000000000000000e+02,4.900000000000000000e+02,7.910000000000000000e+02,8.828253456343016836e+00,-3.950540590552221731e-01,5.668006027122048929e-01
4.900000000000000000e+02,4.910000000000000000e+02,8.000000000000000000e+02,9.738547146369187502e+00,1.305347749081392505e+00,-1.043894895450580229e+00
4.910000000000000000e+02,4.920000000000000000e+02,8.100000000000000000e+02,9.217557958180231381e+00,-1.826336937270348182e+00,6.087789790901160236e-01
