x_left,x_right,a,b,c,d
5.860000000000000000e+02,5.870000000000000000e+02,8.150000000000000000e+02,-6.772592922266211346e+00,0.000000000000000000e+00,-2.274070777337885152e-01
5.870000000000000000e+02,5.880000000000000000e+02,8.080000000000000000e+02,-7.454814155467577308e+00,-6.822212332013655178e-01,1.370353886689425482e-01
5.880000000000000000e+02,5.890000000000000000e+02,8.000000000000000000e+02,-8.408150455863481199e+00,-2.711150671945378732e-01,6.792655230580182391e-01
5.890000000000000000e+02,5.900000000000000000e+02,7.920000000000000000e+02,-6.912584021078501451e+00,1.766681501979517011e+00,-1.854097480901015560e+00
5.900000000000000000e+02,5.910000000000000000e+02,7.850000000000000000e+02,-8.941513459822514776e+00,-3.795610940723529669e+00,1.737124400546044001e+00
5.910000000000000000e+02,5.920000000000000000e+02,7.740000000000000000e+02,-1.132136213963144122e+01,1.415762260914602333e+00,-9.440012128316044304e-02
5.920000000000000000e+02,5.930000000000000000e+02,7.640000000000000000e+02,-8.773037981651718553e+00,1.132561897065121004e+00,-1.359523915413402451e+00
5.930000000000000000e+02,5.940000000000000000e+02,7.550000000000000000e+02,-1.058648593376168456e+01,-2.946009849175086792e+00,2.532495782936770912e+00
5.940000000000000000e+02,5.950000000000000000e+02,7.440000000000000000e+02,-8.881018283301544969e+00,4.651477499635226387e+00,-2.770459216333681862e+00
5.950000000000000000e+02,5.960000000000000000e+02,7.370000000000000000e+02,-7.889440933032137337e+00,-3.659900149365817867e+00,1.549341082397954983e+00
5.960000000000000000e+02,5.970000000000000000e+02,7.270000000000000000e+02,-1.056121798456990746e+01,9.881230978280465260e-01,5.730948867418618198e-01
5.970000000000000000e+02,5.980000000000000000e+02,7.180000000000000000e+02,-6.865687128688229279e+00,2.707407758053631763e+00,-1.841720629365402262e+00
5.980000000000000000e+02,5.990000000000000000e+02,7.120000000000000000e+02,-6.976033500677173649e+00,-2.817754130042575689e+00,1.793787630719749115e+00
5.990000000000000000e+02,6.000000000000000000e+02,7.040000000000000000e+02,-7.230178868603077902e+00,2.563608762116671436e+00,-1.333429893513593312e+00
6.000000000000000000e+02,6.010000000000000000e+02,6.980000000000000000e+02,-6.103251024910514744e+00,-1.436680918424108500e+00,5.399319433346235764e-01
6.010000000000000000e+02,6.020000000000000000e+02,6.910000000000000000e+02,-7.356817031754861347e+00,1.831149115797623128e-01,1.737021201750990063e-01
6.020000000000000000e+02,6.030000000000000000e+02,6.840000000000000000e+02,-6.469480848070039869e+00,7.042212721050593593e-01,-2.347404240350197957e-01
