x_left,x_right,a,b,c,d
7.290000000000000000e+02,7.300000000000000000e+02,7.910000000000000000e+02,-6.519856778326920121e+00,0.000000000000000000e+00,5.198567783269201215e-01
7.300000000000000000e+02,7.310000000000000000e+02,7.850000000000000000e+02,-4.960286443346159757e+00,1.559570334980760364e+00,-1.599283891634600607e+00
7.310000000000000000e+02,7.320000000000000000e+02,7.800000000000000000e+02,-6.638997448288440850e+00,-3.238281339923041457e+00,1.877278788211482308e+00
7.320000000000000000e+02,7.330000000000000000e+02,7.720000000000000000e+02,-7.483723763500076842e+00,2.393555024711405022e+00,-9.098312612113280684e-01
7.330000000000000000e+02,7.340000000000000000e+02,7.660000000000000000e+02,-5.426107497711250893e+00,-3.359387589225792947e-01,-1.237953743366169590e+00
7.340000000000000000e+02,7.350000000000000000e+02,7.590000000000000000e+02,-9.811846245654919585e+00,-4.049799989021088287e+00,2.861646234676006983e+00
7.350000000000000000e+02,7.360000000000000000e+02,7.480000000000000000e+02,-9.326507519669075208e+00,4.535138715006932664e+00,-3.208631195337858344e+00
7.360000000000000000e+02,7.370000000000000000e+02,7.400000000000000000e+02,-9.882123675668783136e+00,-5.090754871006642368e+00,3.972878546675425948e+00
7.370000000000000000e+02,7.380000000000000000e+02,7.290000000000000000e+02,-8.144997777655790472e+00,6.827880769019635920e+00,-1.068288299136384545e+01
7.380000000000000000e+02,7.390000000000000000e+02,7.170000000000000000e+02,-2.653788521370805853e+01,-2.522076820507189865e+01,1.675865341877995718e+01
7.390000000000000000e+02,7.400000000000000000e+02,6.820000000000000000e+02,-2.670346136751198074e+01,2.505519205126797289e+01,-8.351730683755990370e+00
