x,y
7.610000000000000000e+02,6.450000000000000000e+02
7.620000000000000000e+02,6.460000000000000000e+02
7.630000000000000000e+02,6.470000000000000000e+02
7.640000000000000000e+02,6.480000000000000000e+02
7.650000000000000000e+02,6.490000000000000000e+02
7.660000000000000000e+02,6.490000000000000000e+02
7.670000000000000000e+02,6.490000000000000000e+02
7.680000000000000000e+02,6.490000000000000000e+02
7.690000000000000000e+02,6.490000000000000000e+02
7.700000000000000000e+02,6.490000000000000000e+02
7.710000000000000000e+02,6.490000000000000000e+02
7.720000000000000000e+02,6.490000000000000000e+02
7.730000000000000000e+02,6.480000000000000000e+02
7.740000000000000000e+02,6.480000000000000000e+02
7.750000000000000000e+02,6.470000000000000000e+02
7.760000000000000000e+02,6.460000000000000000e+02
7.770000000000000000e+02,6.450000000000000000e+02
7.780000000000000000e+02,6.440000000000000000e+02
7.790000000000000000e+02,6.430000000000000000e+02
7.800000000000000000e+02,6.410000000000000000e+02
7.810000000000000000e+02,6.400000000000000000e+02
7.820000000000000000e+02,6.380000000000000000e+02
7.830000000000000000e+02,6.360000000000000000e+02
7.840000000000000000e+02,6.340000000000000000e+02
7.850000000000000000e+02,6.320000000000000000e+02
7.860000000000000000e+02,6.310000000000000000e+02
7.870000000000000000e+02,6.300000000000000000e+02
7.880000000000000000e+02,6.300000000000000000e+02
7.890000000000000000e+02,6.290000000000000000e+02
7.900000000000000000e+02,6.290000000000000000e+02
7.910000000000000000e+02,6.290000000000000000e+02
7.920000000000000000e+02,6.290000000000000000e+02
7.930000000000000000e+02,6.290000000000000000e+02
7.940000000000000000e+02,6.300000000000000000e+02
7.950000000000000000e+02,6.300000000000000000e+02
7.960000000000000000e+02,6.310000000000000000e+02
7.970000000000000000e+02,6.360000000000000000e+02
