x_left,x_right,a,b,c,d
5.790000000000000000e+02,5.800000000000000000e+02,8.600000000000000000e+02,-6.278411032743719034e+00,0.000000000000000000e+00,1.278411032743718589e+00
5.800000000000000000e+02,5.810000000000000000e+02,8.550000000000000000e+02,-2.443177934512562821e+00,3.835233098231155768e+00,-2.392055163718592947e+00
5.810000000000000000e+02,5.820000000000000000e+02,8.540000000000000000e+02,-1.948877229206030126e+00,-3.340932392924622629e+00,1.289809622130652533e+00
5.820000000000000000e+02,5.830000000000000000e+02,8.500000000000000000e+02,-4.761313148663317563e+00,5.284964734673351927e-01,2.328166751959822867e-01
5.830000000000000000e+02,5.840000000000000000e+02,8.460000000000000000e+02,-3.005870176140700067e+00,1.226946499055282080e+00,-2.210763229145821518e-01
5.840000000000000000e+02,5.850000000000000000e+02,8.440000000000000000e+02,-1.215206146773882390e+00,5.637175303115355973e-01,-3.485113835376532632e-01
5.850000000000000000e+02,5.860000000000000000e+02,8.430000000000000000e+02,-1.133305236763771040e+00,-4.818166203014242477e-01,6.151218570651952877e-01
5.860000000000000000e+02,5.870000000000000000e+02,8.420000000000000000e+02,-2.515729061710338388e-01,1.363548950894161615e+00,-1.111976044723127721e+00
5.870000000000000000e+02,5.880000000000000000e+02,8.420000000000000000e+02,-8.604031385520940489e-01,-1.972379183275221770e+00,1.832782321827315819e+00
5.880000000000000000e+02,5.890000000000000000e+02,8.410000000000000000e+02,6.931854603794102010e-01,3.525967782206725687e+00,-4.219153242586135555e+00
5.890000000000000000e+02,5.900000000000000000e+02,8.410000000000000000e+02,-4.912338702965545423e+00,-9.131491945551681866e+00,3.043830648517227289e+00
