x_left,x_right,a,b,c,d
5.040000000000000000e+02,5.050000000000000000e+02,1.113000000000000000e+03,-2.085981028023666362e+00,0.000000000000000000e+00,-1.914018971976333416e+00
5.050000000000000000e+02,5.060000000000000000e+02,1.109000000000000000e+03,-7.828037943952667277e+00,-5.742056915929000027e+00,4.570094859881667304e+00
5.060000000000000000e+02,5.070000000000000000e+02,1.100000000000000000e+03,-5.601867196165666307e+00,7.968227663716001885e+00,-3.366360467550336022e+00
5.070000000000000000e+02,5.080000000000000000e+02,1.099000000000000000e+03,2.355067286153296191e-01,-2.130853738935005737e+00,8.953470103196762286e-01
5.080000000000000000e+02,5.090000000000000000e+02,1.098000000000000000e+03,-1.340159718295653279e+00,5.551872920240228382e-01,-2.150275737283694755e-01
5.090000000000000000e+02,5.100000000000000000e+02,1.097000000000000000e+03,-8.748678554327160573e-01,-8.989542916108558823e-02,-3.523671540619834758e-02
5.100000000000000000e+02,5.110000000000000000e+02,1.096000000000000000e+03,-1.160368859973482270e+00,-1.956055753796806240e-01,3.559744353531629213e-01
5.110000000000000000e+02,5.120000000000000000e+02,1.095000000000000000e+03,-4.836567046733548647e-01,8.723177306798081121e-01,-1.388661026006453136e+00
5.120000000000000000e+02,5.130000000000000000e+02,1.094000000000000000e+03,-2.905004321333097828e+00,-3.293665347339551630e+00,2.198669668672649902e+00
5.130000000000000000e+02,5.140000000000000000e+02,1.090000000000000000e+03,-2.896326009994251827e+00,3.302343658678397631e+00,-1.406017648684145804e+00
5.140000000000000000e+02,5.150000000000000000e+02,1.089000000000000000e+03,-5.096916386898939777e-01,-9.157092873740398931e-01,4.254009260639339263e-01
5.150000000000000000e+02,5.160000000000000000e+02,1.088000000000000000e+03,-1.064907435246172041e+00,3.604934908177617747e-01,-2.955860555715896787e-01
5.160000000000000000e+02,5.170000000000000000e+02,1.087000000000000000e+03,-1.230678620325417638e+00,-5.262646758970073169e-01,7.569432962224249550e-01
5.170000000000000000e+02,5.180000000000000000e+02,1.086000000000000000e+03,-1.237808345215718475e-02,1.744565212770267770e+00,-2.732187129318111030e+00
5.180000000000000000e+02,5.190000000000000000e+02,1.085000000000000000e+03,-4.719809045865952513e+00,-6.451996175184063986e+00,4.171805221050017387e+00
5.190000000000000000e+02,5.200000000000000000e+02,1.078000000000000000e+03,-5.108385733084030988e+00,6.063419487965986399e+00,-2.955033754881956298e+00
5.200000000000000000e+02,5.210000000000000000e+02,1.076000000000000000e+03,-1.846648021797925532e+00,-2.801681776679881608e+00,1.648329798477806918e+00
5.210000000000000000e+02,5.220000000000000000e+02,1.073000000000000000e+03,-2.505022179724267328e+00,2.143307618753539590e+00,-1.638285439029272483e+00
5.220000000000000000e+02,5.230000000000000000e+02,1.071000000000000000e+03,-3.133263259305004933e+00,-2.771548698334277638e+00,1.904811957639282349e+00
5.230000000000000000e+02,5.240000000000000000e+02,1.067000000000000000e+03,-2.961924783055713384e+00,2.942887174583569632e+00,-9.809623915278565809e-01
