x,y
3.290000000000000000e+02,6.830000000000000000e+02
3.290080160320641198e+02,6.830220440881763579e+02
3.290160320641282397e+02,6.830440881763527159e+02
3.290240480961923595e+02,6.830661322645290738e+02
3.290320641282564793e+02,6.830881763527054318e+02
3.290400801603205991e+02,6.831102204408817897e+02
3.290480961923848326e+02,6.831322645290581477e+02
3.290561122244489525e+02,6.831543086172345056e+02
3.290641282565130723e+02,6.831763527054108636e+02
3.290721442885771921e+02,6.831983967935872215e+02
3.290801603206413120e+02,6.832204408817635795e+02
3.290881763527054318e+02,6.832424849699398237e+02
3.290961923847695516e+02,6.832645290581161817e+02
3.291042084168336714e+02,6.832865731462925396e+02
3.291122244488977913e+02,6.833086172344688975e+02
3.291202404809619111e+02,6.833306613226452555e+02
3.291282565130260309e+02,6.833527054108216134e+02
3.291362725450901507e+02,6.833747494989979714e+02
3.291442885771542706e+02,6.833967935871743293e+02
3.291523046092183904e+02,6.834188376753506873e+02
3.291603206412825102e+02,6.834408817635270452e+02
3.291683366733467437e+02,6.834629258517034032e+02
3.291763527054108636e+02,6.834849699398797611e+02
3.291843687374749834e+02,6.835070140280561191e+02
3.291923847695391032e+02,6.835290581162324770e+02
3.292004008016032230e+02,6.835511022044088350e+02
3.292084168336673429e+02,6.835731462925851929e+02
3.292164328657314627e+02,6.835951903807615508e+02
3.292244488977955825e+02,6.836172344689379088e+02
3.292324649298597024e+02,6.836392785571142667e+02
3.292404809619238222e+02,6.836613226452906247e+02
3.292484969939879420e+02,6.836833667334669826e+02
3.292565130260521755e+02,6.837054108216433406e+02
3.292645290581161817e+02,6.837274549098195848e+02
3.292725450901803015e+02,6.837494989979959428e+02
3.292805611222444213e+02,6.837715430861723007e+02
3.292885771543086548e+02,6.837935871743486587e+02
3.292965931863727747e+02,6.838156312625250166e+02
3.293046092184368945e+02,6.838376753507013746e+02
3.293126252505010143e+02,6.838597194388777325e+02
3.293206412825651341e+02,6.838817635270540904e+02
3.293286573146292540e+02,6.839038076152304484e+02
3.293366733466933738e+02,6.839258517034068063e+02
3.293446893787574936e+02,6.839478957915831643e+02
3.293527054108216134e+02,6.839699398797595222e+02
3.293607214428857333e+02,6.839919839679358802e+02
3.293687374749498531e+02,6.840140280561122381e+02
3.293767535070140866e+02,6.840360721442885961e+02
3.293847695390782064e+02,6.840581162324649540e+02
3.293927855711423263e+02,6.840801603206413120e+02
3.294008016032064461e+02,6.841022044088176699e+02
3.294088176352705659e+02,6.841242484969940278e+02
3.294168336673346857e+02,6.841462925851703858e+02
3.294248496993988056e+02,6.841683366733467437e+02
3.294328657314629254e+02,6.841903807615231017e+02
3.294408817635270452e+02,6.842124248496993459e+02
3.294488977955911650e+02,6.842344689378757039e+02
3.294569138276552849e+02,6.842565130260520618e+02
3.294649298597194047e+02,6.842785571142284198e+02
3.294729458917835245e+02,6.843006012024047777e+02
3.294809619238477012e+02,6.843226452905811357e+02
3.294889779559118210e+02,6.843446893787574936e+02
3.294969939879759409e+02,6.843667334669338516e+02
3.295050100200400607e+02,6.843887775551102095e+02
3.295130260521042374e+02,6.844108216432865675e+02
3.295210420841683572e+02,6.844328657314629254e+02
3.295290581162324770e+02,6.844549098196392833e+02
3.295370741482965968e+02,6.844769539078156413e+02
3.295450901803607167e+02,6.844989979959919992e+02
3.295531062124248365e+02,6.845210420841683572e+02
3.295611222444889563e+02,6.845430861723447151e+02
3.295691382765531330e+02,6.845651302605210731e+02
3.295771543086172528e+02,6.845871743486974310e+02
3.295851703406813726e+02,6.846092184368737890e+02
3.295931863727454925e+02,6.846312625250501469e+02
3.296012024048096691e+02,6.846533066132265049e+02
3.296092184368737321e+02,6.846753507014027491e+02
3.296172344689378519e+02,6.846973947895791071e+02
3.296252505010019718e+02,6.847194388777554650e+02
