x_left,x_right,a,b,c,d
7.990000000000000000e+02,8.000000000000000000e+02,3.620000000000000000e+02,3.453674134474407964e+00,0.000000000000000000e+00,-4.536741344744077975e-01
8.000000000000000000e+02,8.010000000000000000e+02,3.650000000000000000e+02,2.092651731051184516e+00,-1.361022403423223448e+00,1.268370672372039154e+00
8.010000000000000000e+02,8.020000000000000000e+02,3.670000000000000000e+02,3.175718941320854416e+00,2.444089613692893792e+00,-1.619808555013748430e+00
8.020000000000000000e+02,8.030000000000000000e+02,3.710000000000000000e+02,3.204472503665397376e+00,-2.415336051348351276e+00,1.210863547682954122e+00
8.030000000000000000e+02,8.040000000000000000e+02,3.730000000000000000e+02,2.006391044017557412e+00,1.217254591700511535e+00,-2.236456357180691412e-01
8.040000000000000000e+02,8.050000000000000000e+02,3.760000000000000000e+02,3.769963320264373419e+00,5.463176845463041387e-01,-3.162810048106773908e-01
8.050000000000000000e+02,8.060000000000000000e+02,3.800000000000000000e+02,3.913755674924949357e+00,-4.025253298857280337e-01,-5.112303450392213788e-01
8.060000000000000000e+02,8.070000000000000000e+02,3.830000000000000000e+02,1.575013980035829153e+00,-1.936216365003392115e+00,1.361202384967562962e+00
8.070000000000000000e+02,8.080000000000000000e+02,3.840000000000000000e+02,1.786188404931733364e+00,2.147390789899296326e+00,-9.335791948310294686e-01
8.080000000000000000e+02,8.090000000000000000e+02,3.870000000000000000e+02,3.280232400237236945e+00,-6.533467945937923016e-01,3.731143943565551901e-01
8.090000000000000000e+02,8.100000000000000000e+02,3.900000000000000000e+02,3.092881994119318190e+00,4.659963884758733799e-01,-5.588783825951915141e-01
8.100000000000000000e+02,8.110000000000000000e+02,3.930000000000000000e+02,2.348239623285490296e+00,-1.210638759309701218e+00,8.623991360242110327e-01
8.110000000000000000e+02,8.120000000000000000e+02,3.950000000000000000e+02,2.514159512738721070e+00,1.376558648762931991e+00,-8.907181615016530607e-01
8.120000000000000000e+02,8.130000000000000000e+02,3.980000000000000000e+02,2.595122325759625870e+00,-1.295595835742027191e+00,7.004735099824013211e-01
8.130000000000000000e+02,8.140000000000000000e+02,4.000000000000000000e+02,2.105351184222775451e+00,8.058246942051768835e-01,8.882412157204759573e-02
8.140000000000000000e+02,8.150000000000000000e+02,4.030000000000000000e+02,3.983472937349272325e+00,1.072297058921319657e+00,-1.055769996270591982e+00
8.150000000000000000e+02,8.160000000000000000e+02,4.070000000000000000e+02,2.960757066380135694e+00,-2.095012929890456288e+00,1.134255863510320372e+00
8.160000000000000000e+02,8.170000000000000000e+02,4.090000000000000000e+02,2.173498797130184457e+00,1.307754660640505051e+00,-4.812534577706896743e-01
8.170000000000000000e+02,8.180000000000000000e+02,4.120000000000000000e+02,3.345247745099125591e+00,-1.360057126715638609e-01,-2.092420324275618970e-01
8.180000000000000000e+02,8.190000000000000000e+02,4.150000000000000000e+02,2.445510222473312290e+00,-7.637318099542496075e-01,3.182215874809373179e-01
8.190000000000000000e+02,8.200000000000000000e+02,4.170000000000000000e+02,1.872711365007625028e+00,1.909329524885624019e-01,-6.364431749618747192e-02
