x_left,x_right,a,b,c,d
7.610000000000000000e+02,7.620000000000000000e+02,4.700000000000000000e+02,8.647933849306721044e+00,0.000000000000000000e+00,-1.647933849306720377e+00
7.620000000000000000e+02,7.630000000000000000e+02,4.770000000000000000e+02,3.704132301386559689e+00,-4.943801547920161354e+00,3.239669246533601665e+00
7.630000000000000000e+02,7.640000000000000000e+02,4.790000000000000000e+02,3.535536945147042864e+00,4.775206191680643641e+00,-2.310743136827686506e+00
7.640000000000000000e+02,7.650000000000000000e+02,4.850000000000000000e+02,6.153719918025270630e+00,-2.157023218802415876e+00,1.003303300777145024e+00
7.650000000000000000e+02,7.660000000000000000e+02,4.900000000000000000e+02,4.849583382751873728e+00,8.528866835290187520e-01,-7.024700662808927021e-01
7.660000000000000000e+02,7.670000000000000000e+02,4.950000000000000000e+02,4.447946550967233570e+00,-1.254523515313659354e+00,8.065769643464260064e-01
7.670000000000000000e+02,7.680000000000000000e+02,4.990000000000000000e+02,4.358630413379192881e+00,1.165207377725618665e+00,4.761622088951886211e-01
7.680000000000000000e+02,7.690000000000000000e+02,5.050000000000000000e+02,8.117531795515995796e+00,2.593694004411184473e+00,-1.711225799927180047e+00
7.690000000000000000e+02,7.700000000000000000e+02,5.140000000000000000e+02,8.171242404556824823e+00,-2.539983395370355890e+00,3.687409908135315106e-01
7.700000000000000000e+02,7.710000000000000000e+02,5.200000000000000000e+02,4.197498586256707576e+00,-1.433760422929761358e+00,2.236261836673053782e+00
7.710000000000000000e+02,7.720000000000000000e+02,5.250000000000000000e+02,8.038763250416348427e+00,5.275025087089400877e+00,-3.313788337505748416e+00
7.720000000000000000e+02,7.730000000000000000e+02,5.350000000000000000e+02,8.647448412077903157e+00,-4.666339925427844371e+00,3.018891513349940769e+00
7.730000000000000000e+02,7.740000000000000000e+02,5.420000000000000000e+02,8.371443101272037168e+00,4.390334614621977494e+00,-3.761777715894015106e+00
7.740000000000000000e+02,7.750000000000000000e+02,5.510000000000000000e+02,5.866779182833947281e+00,-6.894998533060067381e+00,5.028219350226120099e+00
7.750000000000000000e+02,7.760000000000000000e+02,5.550000000000000000e+02,7.161440167392173706e+00,8.189659517618293805e+00,-5.351099685010467510e+00
7.760000000000000000e+02,7.770000000000000000e+02,5.650000000000000000e+02,7.487460147597360560e+00,-7.863639537413107838e+00,4.376179389815747278e+00
7.770000000000000000e+02,7.780000000000000000e+02,5.690000000000000000e+02,4.888719242218385830e+00,5.264898632034134884e+00,-2.153617874252521158e+00
7.780000000000000000e+02,7.790000000000000000e+02,5.770000000000000000e+02,8.957662883529092568e+00,-1.195954990723428812e+00,-7.617078928056635334e-01
7.790000000000000000e+02,7.800000000000000000e+02,5.840000000000000000e+02,4.280629223665244787e+00,-3.481078669140419191e+00,2.200449445475174404e+00
7.800000000000000000e+02,7.810000000000000000e+02,5.870000000000000000e+02,3.919820221809930061e+00,3.120269667285104909e+00,-1.040089889095034970e+00
