x_left,x_right,a,b,c,d
5.690000000000000000e+02,5.700000000000000000e+02,1.103000000000000000e+03,-4.007494250442782402e+00,0.000000000000000000e+00,-9.925057495572179311e-01
5.700000000000000000e+02,5.710000000000000000e+02,1.098000000000000000e+03,-6.985011499114436084e+00,-2.977517248671653682e+00,2.962528747786089767e+00
5.710000000000000000e+02,5.720000000000000000e+02,1.091000000000000000e+03,-4.052459753099473261e+00,5.910068994686615618e+00,-2.857609241587141913e+00
5.720000000000000000e+02,5.730000000000000000e+02,1.090000000000000000e+03,-8.051494884876682079e-01,-2.662758730074810121e+00,1.467908218562478551e+00
5.730000000000000000e+02,5.740000000000000000e+02,1.088000000000000000e+03,-1.726942292949853019e+00,1.740965925612625087e+00,-1.014023632662771846e+00
5.740000000000000000e+02,5.750000000000000000e+02,1.087000000000000000e+03,-1.287081339712918826e+00,-1.301104972375690672e+00,5.881863120886092755e-01
5.750000000000000000e+02,5.760000000000000000e+02,1.085000000000000000e+03,-2.124732348198472121e+00,4.634539638901372105e-01,-3.387216156916652010e-01
5.760000000000000000e+02,5.770000000000000000e+02,1.083000000000000000e+03,-2.213989267493193136e+00,-5.527108831848582815e-01,7.667001506780514175e-01
5.770000000000000000e+02,5.780000000000000000e+02,1.081000000000000000e+03,-1.019310581828755780e+00,1.747389568849295749e+00,-2.728078987020539969e+00
5.780000000000000000e+02,5.790000000000000000e+02,1.079000000000000000e+03,-5.708768405191784190e+00,-6.436847392212324159e+00,2.145615797404107905e+00
