x,y
6.230000000000000000e+02,1.087000000000000000e+03
6.230000000000000000e+02,1.086000000000000000e+03
6.230000000000000000e+02,1.085000000000000000e+03
6.230000000000000000e+02,1.084000000000000000e+03
6.230000000000000000e+02,1.083000000000000000e+03
6.230000000000000000e+02,1.082000000000000000e+03
6.230000000000000000e+02,1.081000000000000000e+03
6.230000000000000000e+02,1.080000000000000000e+03
6.230000000000000000e+02,1.079000000000000000e+03
6.230000000000000000e+02,1.078000000000000000e+03
6.230000000000000000e+02,1.077000000000000000e+03
6.230000000000000000e+02,1.076000000000000000e+03
6.240000000000000000e+02,1.075000000000000000e+03
6.240000000000000000e+02,1.074000000000000000e+03
6.240000000000000000e+02,1.073000000000000000e+03
6.240000000000000000e+02,1.072000000000000000e+03
6.250000000000000000e+02,1.071000000000000000e+03
6.250000000000000000e+02,1.070000000000000000e+03
6.260000000000000000e+02,1.069000000000000000e+03
6.270000000000000000e+02,1.068000000000000000e+03
6.270000000000000000e+02,1.067000000000000000e+03
6.270000000000000000e+02,1.066000000000000000e+03
6.280000000000000000e+02,1.065000000000000000e+03
6.290000000000000000e+02,1.064000000000000000e+03
6.300000000000000000e+02,1.063000000000000000e+03
6.310000000000000000e+02,1.063000000000000000e+03
6.320000000000000000e+02,1.062000000000000000e+03
6.330000000000000000e+02,1.062000000000000000e+03
6.340000000000000000e+02,1.061000000000000000e+03
6.350000000000000000e+02,1.060000000000000000e+03
