x_left,x_right,a,b,c,d
6.330000000000000000e+02,6.340000000000000000e+02,8.610000000000000000e+02,-3.019211324570273192e+00,0.000000000000000000e+00,1.921132457027300428e-02
6.340000000000000000e+02,6.350000000000000000e+02,8.580000000000000000e+02,-2.961577350859454061e+00,5.763397371081901283e-02,-9.605662285136501444e-02
6.350000000000000000e+02,6.360000000000000000e+02,8.550000000000000000e+02,-3.134479271991911009e+00,-2.305358948432760513e-01,3.650151668351870882e-01
6.360000000000000000e+02,6.370000000000000000e+02,8.520000000000000000e+02,-2.500505561172901903e+00,8.645096056622851854e-01,-3.640040444893832272e-01
6.370000000000000000e+02,6.380000000000000000e+02,8.500000000000000000e+02,-1.863498483316481380e+00,-2.275025278058645239e-01,9.100101112234580680e-02
6.380000000000000000e+02,6.390000000000000000e+02,8.480000000000000000e+02,-2.045500505561173021e+00,4.550050556117290340e-02,2.312964634635742664e-18
6.390000000000000000e+02,6.400000000000000000e+02,8.460000000000000000e+02,-1.954499494438827201e+00,4.550050556117291034e-02,-9.100101112234582068e-02
6.400000000000000000e+02,6.410000000000000000e+02,8.440000000000000000e+02,-2.136501516683518620e+00,-2.275025278058645239e-01,3.640040444893832272e-01
6.410000000000000000e+02,6.420000000000000000e+02,8.420000000000000000e+02,-1.499494438827098097e+00,8.645096056622850744e-01,-3.650151668351870327e-01
6.420000000000000000e+02,6.430000000000000000e+02,8.410000000000000000e+02,-8.655207280080889909e-01,-2.305358948432759958e-01,9.605662285136500056e-02
6.430000000000000000e+02,6.440000000000000000e+02,8.400000000000000000e+02,-1.038422649140545939e+00,5.763397371081899895e-02,-1.921132457027300081e-02
