x_left,x_right,a,b,c,d
6.230000000000000000e+02,6.240000000000000000e+02,1.087000000000000000e+03,2.287303972544689312e+00,0.000000000000000000e+00,-2.873039725446891457e-01
6.240000000000000000e+02,6.250000000000000000e+02,1.089000000000000000e+03,1.425392054910621598e+00,-8.619119176340674926e-01,4.365198627234458395e-01
6.250000000000000000e+02,6.260000000000000000e+02,1.090000000000000000e+03,1.011127807812824075e+00,4.476476705362699149e-01,-4.587754783490940458e-01
6.260000000000000000e+02,6.270000000000000000e+02,1.091000000000000000e+03,5.300967138380818788e-01,-9.286787645110121669e-01,3.985820506729303436e-01
6.270000000000000000e+02,6.280000000000000000e+02,1.091000000000000000e+03,-1.315146631651515075e-01,2.670673875077788084e-01,-1.355527243426273010e-01
6.280000000000000000e+02,6.290000000000000000e+02,1.091000000000000000e+03,-4.038061177475738006e-03,-1.395907855201030390e-01,1.436288466975787770e-01
6.290000000000000000e+02,6.300000000000000000e+02,1.091000000000000000e+03,1.476669078750545150e-01,2.912957545726332920e-01,-4.389626624476878347e-01
6.300000000000000000e+02,6.310000000000000000e+02,1.091000000000000000e+03,-5.866295703227424330e-01,-1.025592232770430101e+00,6.122218030931724231e-01
6.310000000000000000e+02,6.320000000000000000e+02,1.090000000000000000e+03,-8.011486265840853660e-01,8.110731765090871681e-01,-9.924549925001838538e-03
6.320000000000000000e+02,6.330000000000000000e+02,1.090000000000000000e+03,7.912240766590835639e-01,7.812995267340816508e-01,-5.725236033931652146e-01
6.330000000000000000e+02,6.340000000000000000e+02,1.091000000000000000e+03,6.362523199477509994e-01,-9.362712834454141042e-01,3.000189634976631048e-01
6.340000000000000000e+02,6.350000000000000000e+02,1.091000000000000000e+03,-3.362333564500878946e-01,-3.621439295242483841e-02,1.372447749402512684e+00
6.350000000000000000e+02,6.360000000000000000e+02,1.092000000000000000e+03,3.708681105852600801e+00,4.081128855255113486e+00,-2.789809961107714287e+00
6.360000000000000000e+02,6.370000000000000000e+02,1.097000000000000000e+03,3.501508933039684468e+00,-4.288301028068030263e+00,3.786792095028346239e+00
6.370000000000000000e+02,6.380000000000000000e+02,1.100000000000000000e+03,6.285283161988661327e+00,7.072075257017007566e+00,-2.357358419005669337e+00
