x,y
7.750000000000000000e+02,6.670000000000000000e+02
7.760000000000000000e+02,6.700000000000000000e+02
7.770000000000000000e+02,6.720000000000000000e+02
7.780000000000000000e+02,6.730000000000000000e+02
7.790000000000000000e+02,6.740000000000000000e+02
7.800000000000000000e+02,6.750000000000000000e+02
7.810000000000000000e+02,6.750000000000000000e+02
7.820000000000000000e+02,6.750000000000000000e+02
7.830000000000000000e+02,6.750000000000000000e+02
7.840000000000000000e+02,6.750000000000000000e+02
7.850000000000000000e+02,6.750000000000000000e+02
7.860000000000000000e+02,6.750000000000000000e+02
7.870000000000000000e+02,6.750000000000000000e+02
7.880000000000000000e+02,6.750000000000000000e+02
7.890000000000000000e+02,6.750000000000000000e+02
7.900000000000000000e+02,6.750000000000000000e+02
7.910000000000000000e+02,6.750000000000000000e+02
7.920000000000000000e+02,6.740000000000000000e+02
7.930000000000000000e+02,6.740000000000000000e+02
7.940000000000000000e+02,6.740000000000000000e+02
7.950000000000000000e+02,6.740000000000000000e+02
7.960000000000000000e+02,6.740000000000000000e+02
7.970000000000000000e+02,6.740000000000000000e+02
7.980000000000000000e+02,6.730000000000000000e+02
7.990000000000000000e+02,6.730000000000000000e+02
8.000000000000000000e+02,6.730000000000000000e+02
8.010000000000000000e+02,6.730000000000000000e+02
8.020000000000000000e+02,6.720000000000000000e+02
8.030000000000000000e+02,6.720000000000000000e+02
8.040000000000000000e+02,6.720000000000000000e+02
8.050000000000000000e+02,6.710000000000000000e+02
8.060000000000000000e+02,6.710000000000000000e+02
8.070000000000000000e+02,6.710000000000000000e+02
8.080000000000000000e+02,6.700000000000000000e+02
8.090000000000000000e+02,6.700000000000000000e+02
8.100000000000000000e+02,6.700000000000000000e+02
8.110000000000000000e+02,6.690000000000000000e+02
8.120000000000000000e+02,6.690000000000000000e+02
8.130000000000000000e+02,6.680000000000000000e+02
8.140000000000000000e+02,6.680000000000000000e+02
8.150000000000000000e+02,6.670000000000000000e+02
8.160000000000000000e+02,6.670000000000000000e+02
8.170000000000000000e+02,6.660000000000000000e+02
8.180000000000000000e+02,6.660000000000000000e+02
8.190000000000000000e+02,6.650000000000000000e+02
8.200000000000000000e+02,6.640000000000000000e+02
8.210000000000000000e+02,6.640000000000000000e+02
8.220000000000000000e+02,6.630000000000000000e+02
8.230000000000000000e+02,6.620000000000000000e+02
8.240000000000000000e+02,6.610000000000000000e+02
8.250000000000000000e+02,6.600000000000000000e+02
8.260000000000000000e+02,6.590000000000000000e+02
8.270000000000000000e+02,6.580000000000000000e+02
8.280000000000000000e+02,6.570000000000000000e+02
8.290000000000000000e+02,6.550000000000000000e+02
8.300000000000000000e+02,6.530000000000000000e+02
8.310000000000000000e+02,6.520000000000000000e+02
8.320000000000000000e+02,6.510000000000000000e+02
8.330000000000000000e+02,6.510000000000000000e+02
8.340000000000000000e+02,6.500000000000000000e+02
8.350000000000000000e+02,6.490000000000000000e+02
8.360000000000000000e+02,6.480000000000000000e+02
8.370000000000000000e+02,6.470000000000000000e+02
8.380000000000000000e+02,6.380000000000000000e+02
